代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
601313.SH,江南嘉捷,2012-01-16,N/A,5.8508,5.8508,5.4741,5.5193,8119360,91246661,N/A,N/A,11.2382,18.1236,492352000,N/A,2461760000,44800000,0,224000000,18.8366,4.4208,1.4763,74.5426,
601313.SH,江南嘉捷,2012-01-17,5.5193,5.3938,5.7001,5.2783,5.66,5167503,56690538,0.1406,2.5478,10.9706,11.5346,504896000,N/A,2524480000,44800000,0,224000000,19.3165,4.5334,1.5139,76.4418,
601313.SH,江南嘉捷,2012-01-18,5.66,5.665,5.7253,5.3888,5.3988,3431830,37894925,-0.2612,-4.614,11.0422,7.6603,481600000,N/A,2408000000,44800000,0,224000000,18.4252,4.3242,1.4441,72.9147,
601313.SH,江南嘉捷,2012-01-19,5.3988,5.3335,5.4591,5.3335,5.3637,1496867,16066331,-0.0352,-0.6512,10.7333,3.3412,478464000,N/A,2392320000,44800000,0,224000000,18.3053,4.2961,1.4347,72.4399,
601313.SH,江南嘉捷,2012-01-20,5.3637,5.3687,5.4842,5.3687,5.4189,1371729,14854235,0.0552,1.03,10.8288,3.0619,483392000,N/A,2416960000,44800000,0,224000000,18.4938,4.3403,1.4494,73.1861,
601313.SH,江南嘉捷,2012-01-30,5.4189,5.439,5.5394,5.2984,5.4239,1049821,11311731,0.005,0.0927,10.7749,2.3434,483840000,N/A,2419200000,44800000,0,224000000,18.5109,4.3444,1.4508,73.2539,
601313.SH,江南嘉捷,2012-01-31,5.4239,5.3787,5.4993,5.3787,5.4641,714408,7740978,0.0402,0.7407,10.8355,1.5947,487424000,N/A,2437120000,44800000,0,224000000,18.6481,4.3765,1.4615,73.7965,
601313.SH,江南嘉捷,2012-02-01,5.4641,5.434,5.4741,5.3285,5.3436,870869,9365534,-0.1205,-2.2059,10.7542,1.9439,476672000,N/A,2383360000,44800000,0,224000000,18.2367,4.28,1.4293,72.1686,
601313.SH,江南嘉捷,2012-02-02,5.3436,5.3436,5.4239,5.3436,5.4189,719799,7721636,0.0753,1.4098,10.7275,1.6067,483392000,N/A,2416960000,44800000,0,224000000,18.4938,4.3403,1.4494,73.1861,
601313.SH,江南嘉捷,2012-02-03,5.4189,5.3838,5.4641,5.3737,5.449,1377153,14873492,0.0301,0.5561,10.8002,3.074,486080000,N/A,2430400000,44800000,0,224000000,18.5966,4.3645,1.4575,73.593,
