代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600059.SH,古越龙山,1997-05-16,N/A,3.1465,3.4612,2.9577,3.2724,24847500,645673466,N/A,N/A,25.9854,78.881,819000000,N/A,2600000000,31500000,0,100000000,55.3442,26.4661,8.55,N/A,
600059.SH,古越龙山,1997-05-19,3.2724,3.2472,3.5468,3.2221,3.4826,6448900,174323388,0.2102,6.4231,27.0315,20.4727,871605000,N/A,2767000000,31500000,0,100000000,58.8991,28.166,9.0992,N/A,
600059.SH,古越龙山,1997-05-20,3.4826,3.4599,3.543,3.4222,3.4801,4221300,116647006,-0.0025,-0.0723,27.633,13.401,870975000,N/A,2765000000,31500000,0,100000000,58.8565,28.1456,9.0926,N/A,
600059.SH,古越龙山,1997-05-21,3.4801,3.4612,3.6248,3.4473,3.5002,3439900,96685802,0.0201,0.5787,28.1072,10.9203,876015000,N/A,2781000000,31500000,0,100000000,59.1971,28.3085,9.1452,N/A,
600059.SH,古越龙山,1997-05-22,3.5002,3.2095,3.6122,3.2095,3.4045,3348600,91876367,-0.0957,-2.7328,27.4372,10.6305,852075000,N/A,2705000000,31500000,0,100000000,57.5793,27.5349,8.8953,N/A,
600059.SH,古越龙山,1997-05-23,3.4045,3.4612,3.6877,3.4612,3.5996,2225300,63761875,0.1951,5.7301,28.6532,7.0644,900900000,N/A,2860000000,31500000,0,100000000,60.8787,29.1127,9.405,N/A,
600059.SH,古越龙山,1997-05-26,3.5996,3.6475,3.7884,3.5216,3.6739,1771200,50866304,0.0743,2.0629,28.7186,5.6229,919485000,N/A,2919000000,31500000,0,100000000,62.1346,29.7132,9.599,N/A,
600059.SH,古越龙山,1997-05-27,3.6739,3.7482,3.7482,3.611,3.6752,1155800,33735459,0.0013,0.0343,29.188,3.6692,919800000,N/A,2920000000,31500000,0,100000000,62.1558,29.7234,9.6023,N/A,
600059.SH,古越龙山,1997-05-28,3.6752,3.65,3.6563,3.5745,3.587,967300,27746766,-0.0881,-2.3973,28.6848,3.0708,897750000,N/A,2850000000,31500000,0,100000000,60.6658,29.0109,9.3721,N/A,
600059.SH,古越龙山,1997-05-29,3.587,3.587,3.7343,3.5619,3.5984,1120500,32357861,0.0113,0.3158,28.8781,3.5571,900585000,N/A,2859000000,31500000,0,100000000,60.8574,29.1025,9.4017,N/A,
600059.SH,古越龙山,1997-05-30,3.5984,3.5996,3.7255,3.5745,3.7255,863600,24853526,0.1271,3.5327,28.779,2.7416,932400000,N/A,2960000000,31500000,0,100000000,63.0073,30.1306,9.7339,N/A,
600059.SH,古越龙山,1997-06-02,3.7255,3.7633,3.8249,3.6764,3.7884,1468200,43833868,0.0629,1.6892,29.8555,4.661,948150000,N/A,3010000000,31500000,0,100000000,64.0716,30.6396,9.8983,N/A,
600059.SH,古越龙山,1997-06-03,3.7884,3.801,3.8035,3.7129,3.7419,883500,26386134,-0.0466,-1.2292,29.8655,2.8048,936495000,N/A,2973000000,31500000,0,100000000,63.284,30.2629,9.7766,N/A,
600059.SH,古越龙山,1997-06-04,3.7419,3.7255,3.7695,3.6852,3.7507,1078600,32060270,0.0088,0.2355,29.724,3.4241,938700000,N/A,2980000000,31500000,0,100000000,63.433,30.3342,9.7996,N/A,
600059.SH,古越龙山,1997-06-05,3.7507,3.757,3.9634,3.757,3.8765,1587500,48999675,0.1259,3.3557,30.8659,5.0397,970200000,N/A,3080000000,31500000,0,100000000,65.5616,31.3521,10.1285,N/A,
600059.SH,古越龙山,1997-06-06,3.8765,3.6512,3.8224,3.5971,3.6437,1246800,36637389,-0.2328,-6.0065,29.3851,3.9581,911925000,N/A,2895000000,31500000,0,100000000,61.6237,29.4689,9.5201,N/A,
600059.SH,古越龙山,1997-06-09,3.6437,3.6752,3.694,3.5103,3.5808,701400,19959764,-0.0629,-1.7271,28.457,2.2267,896175000,N/A,2845000000,31500000,0,100000000,60.5594,28.96,9.3557,N/A,
600059.SH,古越龙山,1997-06-10,3.5808,3.5619,3.6185,3.3542,3.3844,449900,12448303,-0.1963,-5.4833,27.669,1.4283,847035000,N/A,2689000000,31500000,0,100000000,57.2387,27.372,8.8427,N/A,
600059.SH,古越龙山,1997-06-11,3.3844,3.3857,3.4234,3.0861,3.3328,678000,17660878,-0.0516,-1.5247,26.0485,2.1524,834120000,N/A,2648000000,31500000,0,100000000,56.366,26.9547,8.7079,N/A,
600059.SH,古越龙山,1997-06-12,3.3328,3.3102,3.4108,3.2724,3.4071,641300,17167089,0.0743,2.2281,26.7692,2.0359,852705000,N/A,2707000000,31500000,0,100000000,57.6219,27.5552,8.9019,N/A,
600059.SH,古越龙山,1997-06-13,3.4071,3.2724,3.5518,3.2724,3.5367,643600,17777280,0.1296,3.805,27.6216,2.0432,885150000,N/A,2810000000,31500000,0,100000000,59.8144,28.6037,9.2406,N/A,
