代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600838.SH,上海九百,1994-02-24,N/A,1.2607,1.2607,1.1232,1.1782,2733500,28098000,N/A,N/A,10.2791,24.2978,115650000,N/A,514000000,11250000,0,50000000,136.3388,3.5641,9.8463,N/A,
600838.SH,上海九百,1994-02-25,1.1782,1.2034,1.2378,1.1862,1.2367,2332000,24633000,0.0585,4.9611,10.563,20.7289,121387500,N/A,539500000,11250000,0,50000000,143.1027,3.7409,10.3348,N/A,
600838.SH,上海九百,1994-02-28,1.2367,1.2378,1.2836,1.2137,1.2378,3386800,37085000,0.0011,0.0927,10.9499,30.1049,121500000,N/A,540000000,11250000,0,50000000,143.2353,3.7444,10.3444,N/A,
600838.SH,上海九百,1994-03-01,1.2378,1.2435,1.3707,1.2321,1.2848,5052000,58046000,0.047,3.7963,11.4897,44.9067,126112500,N/A,560500000,11250000,0,50000000,148.673,3.8866,10.7371,N/A,
600838.SH,上海九百,1994-03-02,1.2848,1.2836,1.3249,1.2607,1.2779,2095200,23588000,-0.0069,-0.5352,11.2581,18.624,125437500,N/A,557500000,11250000,0,50000000,147.8772,3.8658,10.6796,N/A,
600838.SH,上海九百,1994-03-03,1.2779,1.2607,1.3409,1.2607,1.2894,1088700,12250000,0.0115,0.8969,11.252,9.6773,126562500,N/A,562500000,11250000,0,50000000,149.2035,3.9004,10.7754,N/A,
600838.SH,上海九百,1994-03-04,1.2894,1.2951,1.3696,1.2894,1.3295,2339500,27137000,0.0401,3.1111,11.5995,20.7956,130500000,N/A,580000000,11250000,0,50000000,153.8453,4.0218,11.1106,N/A,
600838.SH,上海九百,1994-03-07,1.3295,1.3352,1.3524,1.3295,1.3341,131200,1531000,0.0046,0.3448,11.6692,1.1662,130950000,N/A,582000000,11250000,0,50000000,154.3758,4.0356,11.1489,N/A,
600838.SH,上海九百,1994-03-08,1.3341,1.3387,1.3639,1.2607,1.2699,832900,9424000,-0.0642,-4.811,11.3147,7.4036,124650000,N/A,554000000,11250000,0,50000000,146.9488,3.8415,10.6125,N/A,
600838.SH,上海九百,1994-03-09,1.2699,1.2928,1.4441,1.2722,1.4097,3275800,38831000,0.1398,11.0108,11.8539,29.1182,138375000,N/A,615000000,11250000,0,50000000,163.1291,4.2645,11.7811,N/A,
600838.SH,上海九百,1994-03-10,1.4097,1.4326,1.4613,1.263,1.2905,3911700,47859000,-0.1192,-8.4553,12.2348,34.7707,126675000,N/A,563000000,11250000,0,50000000,149.3361,3.9039,10.785,N/A,
600838.SH,上海九百,1994-03-11,1.2905,1.2836,1.3352,1.2493,1.2962,873200,9852000,0.0057,0.444,11.2826,7.7618,127237500,N/A,565500000,11250000,0,50000000,149.9992,3.9212,10.8328,N/A,
600838.SH,上海九百,1994-03-14,1.2962,1.3765,1.3765,1.326,1.3409,1054900,12374000,0.0447,3.4483,11.73,9.3769,131625000,N/A,585000000,11250000,0,50000000,155.1716,4.0564,11.2064,N/A,
600838.SH,上海九百,1994-03-15,1.3409,1.373,1.396,1.2813,1.3524,1406600,16716000,0.0115,0.8547,11.884,12.5031,132750000,N/A,590000000,11250000,0,50000000,156.4978,4.0911,11.3022,N/A,
600838.SH,上海九百,1994-03-16,1.3524,1.3616,1.5472,1.3616,1.5117,4118600,52450000,0.1593,11.7797,12.7349,36.6098,148387500,N/A,659500000,11250000,0,50000000,174.9328,4.573,12.6335,N/A,
600838.SH,上海九百,1994-03-17,1.5117,1.5106,1.5106,1.3983,1.4086,1953800,24888000,-0.1031,-6.8234,12.7383,17.3671,138262500,N/A,614500000,11250000,0,50000000,162.9965,4.261,11.7715,N/A,
600838.SH,上海九百,1994-03-18,1.4086,1.4097,1.42,1.3295,1.3639,691400,8246000,-0.0447,-3.1733,11.9265,6.1458,133875000,N/A,595000000,11250000,0,50000000,157.8241,4.1258,11.398,N/A,
600838.SH,上海九百,1994-03-21,1.3639,1.3409,1.3616,1.2951,1.3066,389900,4513000,-0.0573,-4.2017,11.5748,3.4658,128250000,N/A,570000000,11250000,0,50000000,151.1928,3.9524,10.919,N/A,
600838.SH,上海九百,1994-03-22,1.3066,1.2951,1.3352,1.2951,1.3341,329800,3795990,0.0275,2.1053,11.51,2.9316,130950000,N/A,582000000,11250000,0,50000000,154.3758,4.0356,11.1489,N/A,
600838.SH,上海九百,1994-03-23,1.3341,1.3295,1.3318,1.2951,1.2951,265200,3015876,-0.039,-2.921,11.3721,2.3573,127125000,N/A,565000000,11250000,0,50000000,149.8666,3.9178,10.8233,N/A,
600838.SH,上海九百,1994-03-24,1.2951,1.2836,1.3696,1.2779,1.2894,310900,3528041,-0.0057,-0.4425,11.3478,2.7636,126562500,N/A,562500000,11250000,0,50000000,149.2035,3.9004,10.7754,N/A,
600838.SH,上海九百,1994-03-25,1.2894,1.3157,1.3238,1.2665,1.2779,347200,3906233,-0.0115,-0.8889,11.2507,3.0862,125437500,N/A,557500000,11250000,0,50000000,147.8772,3.8658,10.6796,N/A,
600838.SH,上海九百,1994-03-28,1.2779,1.247,1.2928,1.2378,1.2527,211200,2318414,-0.0252,-1.9731,10.9773,1.8773,122962500,N/A,546500000,11250000,0,50000000,144.9594,3.7895,10.4689,N/A,
600838.SH,上海九百,1994-03-29,1.2527,1.263,1.2997,1.2561,1.2882,282800,3158202,0.0355,2.8362,11.1676,2.5138,126450000,N/A,562000000,11250000,0,50000000,149.0708,3.897,10.7658,N/A,
600838.SH,上海九百,1994-03-30,1.2882,1.2791,1.2882,1.2527,1.2687,173800,1922685,-0.0195,-1.5125,11.0626,1.5449,124537500,N/A,553500000,11250000,0,50000000,146.8162,3.838,10.603,N/A,
600838.SH,上海九百,1994-03-31,1.2687,1.2665,1.2722,1.247,1.2493,153900,1691963,-0.0195,-1.5357,10.9939,1.368,122625000,N/A,545000000,11250000,0,50000000,144.5616,3.7791,10.4401,N/A,
600838.SH,上海九百,1994-04-01,1.2493,1.2378,1.2607,1.2355,1.2401,154700,1680230,-0.0092,-0.7339,10.8612,1.3751,121725000,N/A,541000000,11250000,0,50000000,143.5006,3.7513,10.3635,N/A,
600838.SH,上海九百,1994-04-04,1.2401,1.2401,1.2435,1.216,1.216,100000,1072596,-0.0241,-1.9409,10.726,0.8889,119362500,N/A,530500000,11250000,0,50000000,140.7154,3.6785,10.1624,N/A,
600838.SH,上海九百,1994-04-05,1.216,1.2034,1.2206,1.1862,1.1954,135500,1425351,-0.0206,-1.6965,10.5192,1.2044,117337500,N/A,521500000,11250000,0,50000000,138.3282,3.6161,9.99,N/A,
600838.SH,上海九百,1994-04-06,1.1954,1.192,1.1954,1.153,1.169,201200,2053677,-0.0264,-2.2052,10.2071,1.7884,114750000,N/A,510000000,11250000,0,50000000,135.2778,3.5364,9.7697,N/A,
600838.SH,上海九百,1994-04-07,1.169,1.169,1.1805,1.1576,1.169,147000,1503315,0,0,10.2266,1.3067,114750000,N/A,510000000,11250000,0,50000000,135.2778,3.5364,9.7697,N/A,
600838.SH,上海九百,1994-04-08,1.169,1.2034,1.2034,1.1713,1.1874,182700,1886011,0.0183,1.5686,10.323,1.624,116550000,N/A,518000000,11250000,0,50000000,137.3998,3.5919,9.9229,N/A,
600838.SH,上海九百,1994-04-11,1.1874,1.1954,1.1988,1.1461,1.1461,100000,1014648,-0.0413,-3.4749,10.1465,0.8889,112500000,N/A,500000000,11250000,0,50000000,132.6253,3.467,9.5781,N/A,
600838.SH,上海九百,1994-04-12,1.1461,1.1461,1.1805,1.1381,1.1495,125300,1258430,0.0034,0.3,10.0433,1.1138,112837500,N/A,501500000,11250000,0,50000000,133.0232,3.4774,9.6068,N/A,
600838.SH,上海九百,1994-04-13,1.1495,1.1702,1.1782,1.1369,1.1404,193100,1938950,-0.0092,-0.7976,10.0412,1.7164,111937500,N/A,497500000,11250000,0,50000000,131.9622,3.4497,9.5302,N/A,
600838.SH,上海九百,1994-04-14,1.1404,1.1404,1.1404,1.0716,1.0773,151400,1451056,-0.063,-5.5276,9.5843,1.3458,105750000,N/A,470000000,11250000,0,50000000,124.6678,3.259,9.0034,N/A,
600838.SH,上海九百,1994-04-15,1.0773,1.0659,1.0659,0.941,1.0315,378300,3352569,-0.0458,-4.2553,8.8622,3.3627,101250000,N/A,450000000,11250000,0,50000000,119.3628,3.1203,8.6203,N/A,
600838.SH,上海九百,1994-04-18,1.0315,1.0372,1.043,0.9627,0.9857,225100,1971758,-0.0458,-4.4444,8.7595,2.0009,96750000,N/A,430000000,11250000,0,50000000,114.0578,2.9817,8.2372,N/A,
600838.SH,上海九百,1994-04-19,0.9857,0.9742,1.0132,0.9283,0.9513,204800,1745354,-0.0344,-3.4884,8.5222,1.8204,93375000,N/A,415000000,11250000,0,50000000,110.079,2.8776,7.9498,N/A,
600838.SH,上海九百,1994-04-20,0.9513,0.9398,0.9398,0.8481,0.8584,298100,2313674,-0.0928,-9.759,7.7614,2.6498,84262500,N/A,374500000,11250000,0,50000000,99.3363,2.5968,7.174,N/A,
600838.SH,上海九百,1994-04-21,0.8584,0.8367,0.9627,0.8367,0.9398,472900,3738514,0.0814,9.4793,7.9055,4.2036,92250000,N/A,410000000,11250000,0,50000000,108.7527,2.843,7.8541,N/A,
600838.SH,上海九百,1994-04-22,0.9398,0.9375,1.0189,0.894,0.9054,972900,8055074,-0.0344,-3.6585,8.2794,8.648,88875000,N/A,395000000,11250000,0,50000000,104.774,2.739,7.5667,N/A,
600838.SH,上海九百,1994-04-25,0.9054,0.9054,0.9398,0.8733,0.8997,215900,1689205,-0.0057,-0.6329,7.824,1.9191,88312500,N/A,392500000,11250000,0,50000000,104.1109,2.7216,7.5188,N/A,
600838.SH,上海九百,1994-04-26,0.8997,0.9157,0.9364,0.8997,0.9364,212000,1693456,0.0367,4.0764,7.988,1.8844,91912500,N/A,408500000,11250000,0,50000000,108.3549,2.8326,7.8253,N/A,
600838.SH,上海九百,1994-04-27,0.9364,0.9742,1.0177,0.9559,1.0063,1081200,9244540,0.0699,7.4663,8.5503,9.6107,98775000,N/A,439000000,11250000,0,50000000,116.445,3.0441,8.4096,N/A,
600838.SH,上海九百,1994-04-28,1.0063,1.02,1.0281,0.9593,0.9604,723200,6263622,-0.0458,-4.5558,8.661,6.4284,94275000,N/A,419000000,11250000,0,50000000,111.14,2.9054,8.0265,N/A,
600838.SH,上海九百,1994-04-29,0.9604,0.9513,0.9673,0.918,0.9352,348000,2847073,-0.0252,-2.6253,8.1812,3.0933,91800000,N/A,408000000,11250000,0,50000000,108.2222,2.8291,7.8157,N/A,
600838.SH,上海九百,1994-05-03,0.9352,0.9341,0.9799,0.9283,0.9799,193500,1613394,0.0447,4.7794,8.338,1.72,96187500,N/A,427500000,11250000,0,50000000,113.3946,2.9643,8.1893,N/A,
600838.SH,上海九百,1994-05-04,0.9799,0.9971,1.0143,0.9857,1.0143,680000,5947470,0.0344,3.5088,8.7463,6.0444,99562500,N/A,442500000,11250000,0,50000000,117.3734,3.0683,8.4766,N/A,
600838.SH,上海九百,1994-05-05,1.0143,0.9948,0.9948,0.9341,0.9513,368000,3081741,-0.063,-6.2147,8.3743,3.2711,93375000,N/A,415000000,11250000,0,50000000,110.079,2.8776,7.9498,N/A,
600838.SH,上海九百,1994-05-06,0.9513,0.957,0.9879,0.9112,0.9868,463600,3871266,0.0355,3.7349,8.3504,4.1209,96862500,N/A,430500000,11250000,0,50000000,114.1904,2.9851,8.2468,N/A,
600838.SH,上海九百,1994-05-09,0.9868,0.9948,1.1163,0.9799,1.1003,1927800,17608725,0.1135,11.4983,9.1341,17.136,108000000,N/A,480000000,11250000,0,50000000,127.3203,3.3284,9.195,N/A,
600838.SH,上海九百,1994-05-10,1.1003,1.1003,1.106,0.9971,1.0143,1419800,12877152,-0.086,-7.8125,9.0697,12.6204,99562500,N/A,442500000,11250000,0,50000000,117.3734,3.0683,8.4766,N/A,
600838.SH,上海九百,1994-05-11,1.0143,1.043,1.0716,0.9914,1.0086,868300,7851797,-0.0057,-0.565,9.0427,7.7182,99000000,N/A,440000000,11250000,0,50000000,116.7103,3.051,8.4287,N/A,
600838.SH,上海九百,1994-05-12,1.0086,0.9799,1.0028,0.9627,0.9685,396500,3386336,-0.0401,-3.9773,8.5406,3.5244,95062500,N/A,422500000,11250000,0,50000000,112.0684,2.9297,8.0935,N/A,
600838.SH,上海九百,1994-05-13,0.9685,0.9627,0.9834,0.9513,0.9799,222700,1873244,0.0115,1.1834,8.4115,1.9796,96187500,N/A,427500000,11250000,0,50000000,113.3946,2.9643,8.1893,N/A,
600838.SH,上海九百,1994-05-16,0.9799,1.0028,1.0028,0.9742,0.9811,161500,1397434,0.0011,0.117,8.6528,1.4356,96300000,N/A,428000000,11250000,0,50000000,113.5272,2.9678,8.1989,N/A,
600838.SH,上海九百,1994-05-17,0.9811,0.9834,1.0006,0.9799,0.9914,158500,1371728,0.0103,1.0514,8.6544,1.4089,97312500,N/A,432500000,11250000,0,50000000,114.7209,2.999,8.2851,N/A,
600838.SH,上海九百,1994-05-18,0.9914,0.9914,0.9914,0.965,0.9673,146800,1248984,-0.0241,-2.4277,8.5081,1.3049,94950000,N/A,422000000,11250000,0,50000000,111.9357,2.9262,8.0839,N/A,
600838.SH,上海九百,1994-05-19,0.9673,0.957,0.9799,0.9513,0.9662,93200,779807,-0.0011,-0.1185,8.367,0.8284,94837500,N/A,421500000,11250000,0,50000000,111.8031,2.9227,8.0743,N/A,
600838.SH,上海九百,1994-05-20,0.9662,0.9742,0.9799,0.965,0.9742,113900,966971,0.008,0.8304,8.4896,1.0124,95625000,N/A,425000000,11250000,0,50000000,112.7315,2.947,8.1414,N/A,
600838.SH,上海九百,1994-05-23,0.9742,0.9627,0.9742,0.9627,0.9627,92900,783780,-0.0115,-1.1765,8.4368,0.8258,94500000,N/A,420000000,11250000,0,50000000,111.4052,2.9123,8.0456,N/A,
600838.SH,上海九百,1994-05-24,0.9627,0.9685,0.973,0.9581,0.9616,71000,598788,-0.0011,-0.119,8.4336,0.6311,94387500,N/A,419500000,11250000,0,50000000,111.2726,2.9088,8.036,N/A,
600838.SH,上海九百,1994-05-25,0.9616,0.9708,0.9834,0.965,0.9662,66200,560916,0.0046,0.4768,8.4731,0.5884,94837500,N/A,421500000,11250000,0,50000000,111.8031,2.9227,8.0743,N/A,
600838.SH,上海九百,1994-05-26,0.9662,0.9685,0.9719,0.9341,0.9398,83200,687742,-0.0264,-2.7284,8.2661,0.7396,92250000,N/A,410000000,11250000,0,50000000,108.7527,2.843,7.8541,N/A,
600838.SH,上海九百,1994-05-27,0.9398,0.9261,0.9341,0.918,0.9306,83800,677864,-0.0092,-0.9756,8.0891,0.7449,91350000,N/A,406000000,11250000,0,50000000,107.6917,2.8152,7.7774,N/A,
600838.SH,上海九百,1994-05-30,0.9306,0.918,0.9845,0.871,0.8997,172300,1356978,-0.0309,-3.3251,7.8757,1.5316,88312500,N/A,392500000,11250000,0,50000000,104.1109,2.7216,7.5188,N/A,
600838.SH,上海九百,1994-05-31,0.8997,0.894,0.9169,0.8573,0.9066,81500,636306,0.0069,0.7643,7.8074,0.7244,88987500,N/A,395500000,11250000,0,50000000,104.9066,2.7424,7.5763,N/A,
600838.SH,上海九百,1994-06-01,0.9066,0.9066,0.9066,0.8722,0.8768,46400,361476,-0.0298,-3.287,7.7904,0.4124,86062500,N/A,382500000,11250000,0,50000000,101.4583,2.6523,7.3273,N/A,
600838.SH,上海九百,1994-06-02,0.8768,0.8653,0.8825,0.8653,0.8745,51500,393977,-0.0023,-0.2614,7.65,0.4578,85837500,N/A,381500000,11250000,0,50000000,101.1931,2.6454,7.3081,N/A,
600838.SH,上海九百,1994-06-03,0.8745,0.8882,0.894,0.8814,0.8882,85100,660628,0.0138,1.5727,7.763,0.7564,87187500,N/A,387500000,11250000,0,50000000,102.7846,2.687,7.423,N/A,
600838.SH,上海九百,1994-06-06,0.8882,0.8825,0.8825,0.8676,0.8676,40500,308517,-0.0206,-2.3226,7.6177,0.36,85162500,N/A,378500000,11250000,0,50000000,100.3973,2.6246,7.2506,N/A,
600838.SH,上海九百,1994-06-07,0.8676,0.8653,0.8653,0.839,0.8435,61800,457942,-0.0241,-2.7741,7.4101,0.5493,82800000,N/A,368000000,11250000,0,50000000,97.6122,2.5517,7.0495,N/A,
600838.SH,上海九百,1994-06-08,0.8435,0.8424,0.8665,0.8229,0.8481,97000,706442,0.0046,0.5435,7.2829,0.8622,83250000,N/A,370000000,11250000,0,50000000,98.1427,2.5656,7.0878,N/A,
600838.SH,上海九百,1994-06-09,0.8481,0.8252,0.8516,0.8114,0.8195,54300,393680,-0.0287,-3.3784,7.2501,0.4827,80437500,N/A,357500000,11250000,0,50000000,94.8271,2.4789,6.8483,N/A,
600838.SH,上海九百,1994-06-10,0.8195,0.8046,0.816,0.8,0.8,71000,498942,-0.0195,-2.3776,7.0274,0.6311,78525000,N/A,349000000,11250000,0,50000000,92.5725,2.42,6.6855,N/A,
600838.SH,上海九百,1994-06-13,0.8,0.7736,0.7851,0.7507,0.7587,41300,275819,-0.0413,-5.1576,6.6784,0.3671,74475000,N/A,331000000,11250000,0,50000000,87.7979,2.2952,6.3407,N/A,
600838.SH,上海九百,1994-06-14,0.7587,0.7622,0.7679,0.7461,0.7564,86300,570832,-0.0023,-0.3021,6.6145,0.7671,74250000,N/A,330000000,11250000,0,50000000,87.5327,2.2882,6.3216,N/A,
600838.SH,上海九百,1994-06-15,0.7564,0.7473,0.7702,0.7473,0.761,54700,361720,0.0046,0.6061,6.6128,0.4862,74700000,N/A,332000000,11250000,0,50000000,88.0632,2.3021,6.3599,N/A,
600838.SH,上海九百,1994-06-16,0.761,0.7679,0.7759,0.7507,0.7713,145500,974020,0.0103,1.3554,6.6943,1.2933,75712500,N/A,336500000,11250000,0,50000000,89.2568,2.3333,6.4461,N/A,
600838.SH,上海九百,1994-06-17,0.7713,0.7851,0.8252,0.7782,0.8218,513800,3598337,0.0504,6.5379,7.0034,4.5671,80662500,N/A,358500000,11250000,0,50000000,95.0923,2.4859,6.8675,N/A,
