代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600740.SH,山西焦化,1996-08-08,N/A,1.4191,1.4393,1.3315,1.3544,14478700,147834000,N/A,N/A,10.2104,57.9148,251250000,N/A,783900000,25000000,0,78000000,N/A,9.8589,N/A,N/A,
600740.SH,山西焦化,1996-08-09,1.3544,1.3409,1.3854,1.3315,1.3773,4672400,47478027,0.0229,1.6915,10.1614,18.6896,255500000,N/A,797160000,25000000,0,78000000,N/A,10.0257,N/A,N/A,
600740.SH,山西焦化,1996-08-12,1.3773,1.4218,1.4959,1.4016,1.4528,6371400,69023265,0.0755,5.4795,10.8333,25.4856,269500000,N/A,840840000,25000000,0,78000000,N/A,10.575,N/A,N/A,
600740.SH,山西焦化,1996-08-13,1.4528,1.4528,1.4609,1.3746,1.4353,3155600,33182862,-0.0175,-1.2059,10.5155,12.6224,266250000,N/A,830700000,25000000,0,78000000,N/A,10.4475,N/A,N/A,
600740.SH,山西焦化,1996-08-14,1.4353,1.4528,1.4892,1.4353,1.4555,4468400,48568000,0.0202,1.4085,10.8692,17.8736,270000000,N/A,842400000,25000000,0,78000000,N/A,10.5946,N/A,N/A,
600740.SH,山西焦化,1996-08-15,1.4555,1.4393,1.4555,1.4016,1.4097,1674400,17744400,-0.0458,-3.1481,10.5975,6.6976,261500000,N/A,815880000,25000000,0,78000000,N/A,10.2611,N/A,N/A,
600740.SH,山西焦化,1996-08-16,1.4097,1.4016,1.4016,1.3342,1.3719,1688800,17181621,-0.0377,-2.6769,10.1739,6.7552,254500000,N/A,794040000,25000000,0,78000000,N/A,9.9864,N/A,N/A,
600740.SH,山西焦化,1996-08-19,1.3719,1.3841,1.4259,1.3814,1.3922,1710700,18020314,0.0202,1.4735,10.5339,6.8428,258250000,N/A,805740000,25000000,0,78000000,N/A,10.1336,N/A,N/A,
600740.SH,山西焦化,1996-08-20,1.3922,1.4016,1.4016,1.3463,1.3679,886600,9067541,-0.0243,-1.7425,10.2273,3.5464,253750000,N/A,791700000,25000000,0,78000000,N/A,9.957,N/A,N/A,
600740.SH,山西焦化,1996-08-21,1.3679,1.3881,1.4218,1.3679,1.3854,2001000,20869070,0.0175,1.2808,10.4293,8.004,257000000,N/A,801840000,25000000,0,78000000,N/A,10.0845,N/A,N/A,
