代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
603588.SH,高能环境,2014-12-29,N/A,10.9061,13.0843,10.9061,13.0843,75100,1957391,N/A,N/A,26.0638,0.1859,1060500000,N/A,4242000000,40400000,0,161600000,30.3699,4.658,5.4245,-36.17,
603588.SH,高能环境,2014-12-30,13.0843,14.3952,14.3952,14.3952,14.3952,32500,938600,1.3109,10.019,28.88,0.0804,1166752000,N/A,4667008000,40400000,0,161600000,33.4126,5.1247,5.968,-39.7939,
603588.SH,高能环境,2014-12-31,14.3952,15.8357,15.8357,15.8357,15.8357,69200,2198484,1.4405,10.0069,31.77,0.1713,1283508000,N/A,5134032000,40400000,0,161600000,36.7562,5.6375,6.5652,-43.7761,
603588.SH,高能环境,2015-01-05,15.8357,17.4208,17.4208,17.4208,17.4208,135200,4725240,1.5851,10.0094,34.95,0.3347,1411980000,N/A,5647920000,40400000,0,161600000,48.8775,3.2741,7.2734,7.6002,
603588.SH,高能环境,2015-01-06,17.4208,19.1654,19.1654,19.1654,19.1654,1364399,52461142,1.7446,10.0143,38.45,3.3772,1553380000,N/A,6213520000,40400000,0,161600000,53.7722,3.602,8.0018,8.3613,
603588.SH,高能环境,2015-01-07,19.1654,19.9479,20.9299,19.5442,20.4115,23761691,964246351,1.2461,6.502,40.5799,58.8161,1654380000,N/A,6617520000,40400000,0,161600000,57.2684,3.8362,8.5221,8.9049,
603588.SH,高能环境,2015-01-08,20.4115,19.8333,20.3068,19.2003,19.7785,12579751,497852547,-0.633,-3.1013,39.5757,31.138,1603072000,N/A,6412288000,40400000,0,161600000,55.4924,3.7172,8.2578,8.6287,
603588.SH,高能环境,2015-01-09,19.7785,19.9978,20.4264,18.6918,18.7118,11307763,440938603,-1.0667,-5.3931,38.9943,27.9895,1516616000,N/A,6066464000,40400000,0,161600000,52.4996,3.5167,7.8124,8.1634,
603588.SH,高能环境,2015-01-12,18.7118,17.9691,17.994,16.8526,17.047,9526727,333062686,-1.6648,-8.8972,34.9609,23.581,1381680000,N/A,5526720000,40400000,0,161600000,47.8286,3.2038,7.1174,7.4371,
603588.SH,高能环境,2015-01-13,17.047,17.0071,17.5354,16.8575,17.3211,6068077,210575472,0.2741,1.6082,34.7022,15.02,1403900000,N/A,5615600000,40400000,0,161600000,48.5978,3.2554,7.2318,7.5567,
603588.SH,高能环境,2015-01-14,17.3211,17.5703,19.0557,17.5703,19.0557,13655482,511634449,1.7346,10.0144,37.4673,33.8007,1544492000,N/A,6177968000,40400000,0,161600000,53.4645,3.5814,7.956,8.3134,
603588.SH,高能环境,2015-01-15,19.0557,19.5342,20.9598,19.4894,19.9579,16107111,655605496,0.9022,4.7345,40.7029,39.8691,1617616000,N/A,6470464000,40400000,0,161600000,55.9958,3.7509,8.3327,8.707,
603588.SH,高能环境,2015-01-16,19.9579,19.6588,21.7822,19.6489,21.0595,12441759,512317863,1.1016,5.5195,41.1773,30.7964,1706900000,N/A,6827600000,40400000,0,161600000,59.0865,3.958,8.7926,9.1876,
603588.SH,高能环境,2015-01-19,21.0595,20.4314,21.867,19.5143,19.9081,11174099,463593778,-1.1514,-5.4675,41.4882,27.6587,1613576000,N/A,6454304000,40400000,0,161600000,55.856,3.7416,8.3119,8.6853,
603588.SH,高能环境,2015-01-20,19.9081,20.6856,21.8969,20.3417,21.8969,7508372,322914328,1.9888,9.99,43.0072,18.5851,1774772000,N/A,7099088000,40400000,0,161600000,61.436,4.1153,9.1423,9.5529,
603588.SH,高能环境,2015-01-21,21.8969,22.8888,24.0851,22.181,22.495,13172447,607859189,0.5981,2.7316,46.1463,32.6051,1823252000,N/A,7293008000,40400000,0,161600000,63.1142,4.2278,9.392,9.8139,
603588.SH,高能环境,2015-01-22,22.495,23.128,24.743,22.4302,24.743,10508880,501011406,2.248,9.9934,47.6751,26.0121,2005456000,N/A,8021824000,40400000,0,161600000,69.4214,4.6503,10.3306,10.7946,
603588.SH,高能环境,2015-01-23,24.743,23.8657,24.2147,23.0333,23.5268,7595113,359222692,-1.2162,-4.9154,47.2966,18.7998,1906880000,N/A,7627520000,40400000,0,161600000,66.009,4.4217,9.8228,10.264,
603588.SH,高能环境,2015-01-26,23.5268,23.5318,23.9256,23.1779,23.5766,4471917,210863588,0.0498,0.2119,47.1528,11.0691,1910920000,N/A,7643680000,40400000,0,161600000,66.1489,4.431,9.8436,10.2858,
603588.SH,高能环境,2015-01-27,23.5766,23.5766,23.5766,22.5897,23.2128,4519454,208513383,-0.3639,-1.5433,46.1369,11.1868,1881428000,N/A,7525712000,40400000,0,161600000,65.128,4.3627,9.6917,10.127,
603588.SH,高能环境,2015-01-28,23.2128,22.9287,23.9056,22.8788,23.2128,4577684,215200536,0,0,47.0108,11.3309,1881428000,N/A,7525712000,40400000,0,161600000,65.128,4.3627,9.6917,10.127,
603588.SH,高能环境,2015-01-29,23.2128,22.9287,23.5866,22.6794,23.3125,3018068,140525460,0.0997,0.4295,46.5614,7.4705,1889508000,N/A,7558032000,40400000,0,161600000,65.4077,4.3814,9.7333,10.1705,
603588.SH,高能环境,2015-01-30,23.3125,23.3773,23.4869,22.7442,22.7991,2821871,130562207,-0.5134,-2.2023,46.268,6.9848,1847896000,N/A,7391584000,40400000,0,161600000,63.9672,4.2849,9.5189,9.9465,
603588.SH,高能环境,2015-02-02,22.7991,22.4701,23.4271,21.8769,23.3673,3908205,176369797,0.5682,2.4923,45.1281,9.6738,1893952000,N/A,7575808000,40400000,0,161600000,65.5615,4.3917,9.7562,10.1944,
603588.SH,高能环境,2015-02-03,23.3673,23.1031,25.0172,23.1031,24.3094,5264092,257392393,0.9421,4.0316,48.8959,13.0299,1970308000,N/A,7881232000,40400000,0,161600000,68.2047,4.5688,10.1495,10.6054,
603588.SH,高能环境,2015-02-04,24.3094,23.9256,25.4059,23.7062,24.0252,4862243,238612069,-0.2841,-1.1688,49.0745,12.0353,1947280000,N/A,7789120000,40400000,0,161600000,67.4075,4.5154,10.0309,10.4815,
603588.SH,高能环境,2015-02-05,24.0252,23.8907,24.0252,22.7293,22.7741,3279993,153444812,-1.2511,-5.2075,46.7821,8.1188,1845876000,N/A,7383504000,40400000,0,161600000,63.8973,4.2802,9.5085,9.9357,
603588.SH,高能环境,2015-02-06,22.7741,22.7791,22.7891,21.6526,21.9517,2555567,113240551,-0.8224,-3.6113,44.3113,6.3257,1779216000,N/A,7116864000,40400000,0,161600000,61.5898,4.1257,9.1652,9.5769,
603588.SH,高能环境,2015-02-09,21.9517,21.6875,21.9118,21.0944,21.2987,1633823,70375593,-0.653,-2.9746,43.0742,4.0441,1726292000,N/A,6905168000,40400000,0,161600000,59.7578,4.0029,8.8925,9.292,
603588.SH,高能环境,2015-02-10,21.2987,21.3037,21.8719,21.1243,21.7972,1424820,61418010,0.4984,2.3403,43.1058,3.5268,1766692000,N/A,7066768000,40400000,0,161600000,61.1563,4.0966,9.1006,9.5095,
603588.SH,高能环境,2015-02-11,21.7972,21.8271,22.7791,21.6476,22.2258,1541785,69191147,0.4287,1.9666,44.8773,3.8163,1801436000,N/A,7205744000,40400000,0,161600000,62.359,4.1772,9.2796,9.6965,
603588.SH,高能环境,2015-02-12,22.2258,22.1311,22.7243,22.0165,22.4103,1429378,63992197,0.1844,0.8298,44.7693,3.5381,1816384000,N/A,7265536000,40400000,0,161600000,62.8764,4.2118,9.3566,9.7769,
603588.SH,高能环境,2015-02-13,22.4103,22.5548,24.1648,22.4302,23.5069,2874838,135722508,1.0966,4.8932,47.2105,7.1159,1905264000,N/A,7621056000,40400000,0,161600000,65.9531,4.4179,9.8145,10.2553,
603588.SH,高能环境,2015-02-16,23.5069,23.5268,25.8595,23.3424,25.8595,4409485,223450918,2.3527,10.0085,50.6751,10.9146,2095952000,N/A,8383808000,40400000,0,161600000,72.554,4.8601,10.7967,11.2817,
603588.SH,高能环境,2015-02-17,25.8595,26.672,27.3549,26.1088,26.7867,4089189,219022777,0.9271,3.5852,53.5614,10.1218,2171096000,N/A,8684384000,40400000,0,161600000,75.1552,5.0343,11.1838,11.6862,
603588.SH,高能环境,2015-02-25,26.7867,26.4577,28.591,26.4577,27.5293,3802797,212437749,0.7427,2.7726,55.8636,9.4129,2231292000,N/A,8925168000,40400000,0,161600000,77.239,5.1739,11.4939,12.0102,
603588.SH,高能环境,2015-02-26,27.5293,27.1605,28.7505,26.7169,28.5611,3938651,222891145,1.0318,3.748,56.5907,9.7491,2314920000,N/A,9259680000,40400000,0,161600000,80.1339,5.3678,11.9247,12.4604,
