¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
600830.SH,œ„“Á»⁄Õ®,1994-03-22,0.7657,0.7657,0.8168,0.7555,0.8147,605000,4625299,0.049,6.4,7.6451,4.7638,101346000,N/A,404586000,12700000,0,50700000,39.1009,6.0256,1.3822,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-03-23,0.8147,0.7862,0.8066,0.7637,0.7637,738400,5621932,-0.051,-6.2657,7.6137,5.8142,94996000,N/A,379236000,12700000,0,50700000,36.651,5.6481,1.2956,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-03-24,0.7637,0.8015,0.8015,0.7606,0.7851,584900,4436000,0.0214,2.8075,7.5842,4.6055,97663000,N/A,389883000,12700000,0,50700000,37.68,5.8066,1.3319,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-03-25,0.7851,0.7913,0.7913,0.7657,0.7821,916100,6990378,-0.0031,-0.3901,7.6306,7.2134,97282000,N/A,388362000,12700000,0,50700000,37.533,5.784,1.3267,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-03-28,0.7821,0.7657,0.7759,0.7198,0.7392,851500,6128271,-0.0429,-5.483,7.197,6.7047,91948000,N/A,367068000,12700000,0,50700000,35.475,5.4669,1.254,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-03-29,0.7392,0.7433,0.7555,0.73,0.7443,773400,5644890,0.0051,0.6906,7.2988,6.0898,92583000,N/A,369603000,12700000,0,50700000,35.72,5.5046,1.2627,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-03-30,0.7443,0.7535,0.7586,0.731,0.7443,640300,4685364,0,0,7.3175,5.0417,92583000,N/A,369603000,12700000,0,50700000,35.72,5.5046,1.2627,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-03-31,0.7443,0.7555,0.7902,0.7504,0.778,1308900,9826194,0.0337,4.5267,7.5072,10.3063,96774000,N/A,386334000,12700000,0,50700000,37.337,5.7538,1.3198,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-04-01,0.778,0.7913,0.8219,0.7433,0.7657,2737800,21218053,-0.0123,-1.5748,7.75,21.5575,95250000,N/A,380250000,12700000,0,50700000,36.749,5.6632,1.299,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-04-04,0.7657,0.7708,0.7708,0.7463,0.7463,378900,2815388,-0.0194,-2.5333,7.4304,2.9835,92837000,N/A,370617000,12700000,0,50700000,35.818,5.5197,1.2661,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-04-05,0.7463,0.7463,0.7657,0.728,0.7423,404500,2944072,-0.0041,-0.5472,7.2783,3.185,92329000,N/A,368589000,12700000,0,50700000,35.622,5.4895,1.2592,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-04-06,0.7423,0.7463,0.7514,0.7351,0.7382,171800,1249451,-0.0041,-0.5502,7.2727,1.3528,91821000,N/A,366561000,12700000,0,50700000,35.426,5.4593,1.2523,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-04-07,0.7382,0.7433,0.7545,0.7423,0.7433,214400,1566062,0.0051,0.6916,7.3044,1.6882,92456000,N/A,369096000,12700000,0,50700000,35.671,5.4971,1.2609,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-04-08,0.7433,0.7433,0.7586,0.7331,0.7433,149000,1080421,0,0,7.2511,1.1732,92456000,N/A,369096000,12700000,0,50700000,35.671,5.4971,1.2609,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-04-11,0.7433,0.7351,0.7402,0.7269,0.73,245600,1756960,-0.0133,-1.7857,7.1537,1.9339,90805000,N/A,362505000,12700000,0,50700000,35.034,5.3989,1.2384,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-04-12,0.73,0.7351,0.7402,0.7249,0.731,177000,1269732,0.001,0.1399,7.1736,1.3937,90932000,N/A,363012000,12700000,0,50700000,35.083,5.4064,1.2401,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-04-13,0.731,0.7433,0.777,0.7382,0.7565,2945600,22110695,0.0255,3.4916,7.5063,23.1937,94107000,N/A,375687000,12700000,0,50700000,36.308,5.5952,1.2834,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-04-14,0.7565,0.7565,0.8096,0.7565,0.7984,4876600,37857996,0.0419,5.5331,7.7632,38.3984,99314000,N/A,396474000,12700000,0,50700000,38.317,5.9048,1.3545,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-04-15,0.7984,0.8066,0.9066,0.7831,0.8985,6172700,50124407,0.1001,12.532,8.1203,48.6039,111760000,N/A,446160000,12700000,0,50700000,43.1188,6.6448,1.5242,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-04-18,0.8985,1.0649,1.1721,0.9781,1.1639,5944800,61877786,0.2655,29.5455,10.4087,46.8094,144780000,N/A,577980000,12700000,0,50700000,55.8585,8.608,1.9745,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-04-19,1.1639,1.1639,1.1894,1.0639,1.1027,5471600,60350190,-0.0613,-5.2632,11.0297,43.0835,137160000,N/A,547560000,12700000,0,50700000,52.9186,8.155,1.8706,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-04-20,1.1027,1.072,1.1435,0.9699,1.1037,3664200,37948232,0.001,0.0926,10.3565,28.852,137287000,N/A,548067000,12700000,0,50700000,52.9676,8.1625,1.8723,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-04-21,1.1037,1.1312,1.2313,1.1159,1.2252,3603100,41845977,0.1215,11.0083,11.6139,28.3709,152400000,N/A,608400000,12700000,0,50700000,58.7984,9.0611,2.0785,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-04-22,1.2252,1.2303,1.3977,1.2303,1.3783,3267100,41932214,0.1531,12.5,12.8347,25.7252,171450000,N/A,684450000,12700000,0,50700000,66.1482,10.1937,2.3383,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-04-25,1.3783,1.3834,1.4488,1.1905,1.4294,4233500,55768259,0.051,3.7037,13.1731,33.3346,177800000,N/A,709800000,12700000,0,50700000,68.5981,10.5713,2.4249,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-04-26,1.4294,1.4396,1.4549,1.3875,1.4314,2319600,32330667,0.002,0.1429,13.938,18.2646,178054000,N/A,710814000,12700000,0,50700000,68.6961,10.5864,2.4283,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-04-27,1.4314,1.4314,1.6019,1.4294,1.5754,1914700,27909622,0.144,10.0571,14.5765,15.0764,195961000,N/A,782301000,12700000,0,50700000,75.6049,11.651,2.6725,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-04-28,1.5754,1.5825,1.6131,1.4498,1.5621,690600,10558190,-0.0133,-0.8425,15.2884,5.4378,194310000,N/A,775710000,12700000,0,50700000,74.968,11.5529,2.65,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-04-29,1.5621,1.5825,1.6254,1.5417,1.5723,731900,11434762,0.0102,0.6536,15.6234,5.763,195580000,N/A,780780000,12700000,0,50700000,75.4579,11.6284,2.6674,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-05-03,1.5723,1.5927,1.6325,1.5733,1.5907,270000,4243784,0.0184,1.1688,15.7177,2.126,197866000,N/A,789906000,12700000,0,50700000,76.3399,11.7643,2.6985,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-05-04,1.5907,1.5825,1.656,1.5417,1.6438,769000,12097564,0.0531,3.3376,15.7316,6.0551,204470000,N/A,816270000,12700000,0,50700000,78.8879,12.157,2.7886,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-05-05,1.6438,1.6438,1.6438,1.5866,1.6009,165200,2615650,-0.0429,-2.6087,15.8332,1.3008,199136000,N/A,794976000,12700000,0,50700000,76.8299,11.8398,2.7158,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-05-06,1.6009,1.4498,1.5927,1.4498,1.555,312100,4670296,-0.0459,-2.8699,14.9641,2.4575,193421000,N/A,772161000,12700000,0,50700000,74.625,11.5,2.6379,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-05-09,1.555,1.5111,1.5417,1.3885,1.3987,1067700,14994309,-0.1562,-10.046,14.0436,8.4071,173990000,N/A,694590000,12700000,0,50700000,67.1282,10.3447,2.3729,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-05-10,1.3987,1.4038,1.4243,1.2456,1.2987,1644500,20772224,-0.1001,-7.1533,12.6313,12.9488,161544000,N/A,644904000,12700000,0,50700000,62.3263,9.6048,2.2032,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-05-11,1.2987,1.266,1.4192,1.266,1.2793,2918700,38829717,-0.0194,-1.4937,13.3038,22.9819,159131000,N/A,635271000,12700000,0,50700000,61.3953,9.4613,2.1703,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-05-12,1.2793,1.2813,1.3375,1.2517,1.2681,1040400,13201056,-0.0112,-0.8779,12.6884,8.1921,157734000,N/A,629694000,12700000,0,50700000,60.8563,9.3782,2.1512,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-05-13,1.2681,1.2578,1.2915,1.1741,1.2007,1477400,17672610,-0.0674,-5.314,11.962,11.6331,149352000,N/A,596232000,12700000,0,50700000,57.6224,8.8799,2.0369,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-05-16,1.2007,1.2048,1.2456,1.2048,1.2436,1394500,16849825,0.0429,3.5714,12.0831,10.9803,154686000,N/A,617526000,12700000,0,50700000,59.6804,9.197,2.1096,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-05-17,1.2436,1.266,1.315,1.2558,1.314,1351100,17108823,0.0704,5.665,12.6629,10.6386,163449000,N/A,652509000,12700000,0,50700000,63.0613,9.718,2.2291,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-05-18,1.314,1.3273,1.3477,1.2977,1.3457,1814500,23580063,0.0317,2.4087,12.9954,14.2874,167386000,N/A,668226000,12700000,0,50700000,64.5802,9.9521,2.2828,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-05-19,1.3457,1.3375,1.3375,1.218,1.2701,1564000,19412727,-0.0756,-5.6146,12.4122,12.315,157988000,N/A,630708000,12700000,0,50700000,60.9543,9.3933,2.1547,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-05-20,1.2701,1.2405,1.2589,1.2272,1.2303,647300,7879923,-0.0398,-3.135,12.1735,5.0969,153035000,N/A,610935000,12700000,0,50700000,59.0434,9.0988,2.0871,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-05-23,1.2303,1.2354,1.2578,1.2099,1.2323,510100,6142486,0.002,0.166,12.0417,4.0165,153289000,N/A,611949000,12700000,0,50700000,59.1414,9.1139,2.0906,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-05-24,1.2323,1.2405,1.2517,1.2405,1.2456,133700,1632868,0.0133,1.0771,12.2129,1.0528,154940000,N/A,618540000,12700000,0,50700000,59.7784,9.2121,2.1131,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-05-25,1.2456,1.2507,1.2548,1.2344,1.2517,366800,4465867,0.0061,0.4918,12.1752,2.8882,155702000,N/A,621582000,12700000,0,50700000,60.0724,9.2574,2.1235,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-05-26,1.2517,1.2517,1.2538,1.2344,1.2517,285000,3461272,0,0,12.1448,2.2441,155702000,N/A,621582000,12700000,0,50700000,60.0724,9.2574,2.1235,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-05-27,1.2517,1.2436,1.2456,1.2303,1.2436,183100,2220745,-0.0082,-0.6525,12.1286,1.4417,154686000,N/A,617526000,12700000,0,50700000,59.6804,9.197,2.1096,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-05-30,1.2436,1.2456,1.2609,1.2405,1.2456,322100,3934947,0.002,0.1642,12.2165,2.5362,154940000,N/A,618540000,12700000,0,50700000,59.7784,9.2121,2.1131,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-05-31,1.2456,1.2456,1.266,1.2436,1.2558,127900,1565500,0.0102,0.8197,12.24,1.0071,156210000,N/A,623610000,12700000,0,50700000,60.2684,9.2876,2.1304,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-06-01,1.2558,1.2609,1.2956,1.2466,1.2558,734400,9183464,0,0,12.5047,5.7827,156210000,N/A,623610000,12700000,0,50700000,60.2684,9.2876,2.1304,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-06-02,1.2558,1.2558,1.265,1.2436,1.2538,131700,1614226,-0.002,-0.1626,12.2568,1.037,155956000,N/A,622596000,12700000,0,50700000,60.1704,9.2725,2.127,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-06-03,1.2538,1.2558,1.2762,1.2487,1.2578,124900,1541268,0.0041,0.3257,12.34,0.9835,156464000,N/A,624624000,12700000,0,50700000,60.3664,9.3027,2.1339,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-06-06,1.2578,1.2762,1.2762,1.2476,1.2507,78800,967168,-0.0071,-0.5682,12.2737,0.6205,155575000,N/A,621075000,12700000,0,50700000,60.0234,9.2499,2.1218,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-06-07,1.2507,1.2476,1.266,1.2436,1.266,451100,5535088,0.0153,1.2245,12.2702,3.552,157480000,N/A,628680000,12700000,0,50700000,60.7583,9.3631,2.1477,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-06-08,1.266,1.2681,1.2946,1.2681,1.2946,460800,5781568,0.0286,2.2581,12.5468,3.6283,161036000,N/A,642876000,12700000,0,50700000,62.1303,9.5745,2.1962,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-06-09,1.2946,1.2966,1.3538,1.2966,1.3528,1010000,13168527,0.0582,4.4953,13.0381,7.9528,168275000,N/A,671775000,12700000,0,50700000,64.9232,10.005,2.295,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-06-10,1.3528,1.3579,1.3967,1.3579,1.3896,1672200,22580598,0.0368,2.717,13.5035,13.1669,172847000,N/A,690027000,12700000,0,50700000,66.6872,10.2768,2.3573,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-06-13,1.3896,1.3987,1.409,1.3538,1.4008,583300,7913416,0.0112,0.8082,13.5666,4.5929,174244000,N/A,695604000,12700000,0,50700000,67.2262,10.3598,2.3764,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-06-14,1.4008,1.4008,1.4141,1.1619,1.1619,1808900,22660102,-0.2389,-17.0554,12.527,14.2433,144526000,N/A,576966000,12700000,0,50700000,55.7605,8.5929,1.9711,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-06-15,1.1619,1.1384,1.1404,0.8964,0.9219,3622500,34761723,-0.2399,-20.6503,9.5961,28.5236,114681000,N/A,457821000,12700000,0,50700000,44.2458,6.8185,1.564,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-06-16,0.9219,0.9291,0.9863,0.8883,0.9281,4099000,37536375,0.0061,0.6645,9.1574,32.2756,115443000,N/A,460863000,12700000,0,50700000,44.5398,6.8638,1.5744,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-06-17,0.9281,0.9699,0.9699,0.9189,0.9546,3168500,29201872,0.0265,2.8603,9.2163,24.9488,118745000,N/A,474045000,12700000,0,50700000,45.8138,7.0601,1.6195,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-06-20,0.9546,0.9587,1.0302,0.9301,0.9444,7831600,75209500,-0.0102,-1.0695,9.6033,61.6661,117475000,N/A,468975000,12700000,0,50700000,45.3238,6.9846,1.6021,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-06-21,0.9444,0.9291,0.9577,0.9199,0.927,957600,8763971,-0.0174,-1.8378,9.152,7.5402,115316000,N/A,460356000,12700000,0,50700000,44.4908,6.8562,1.5727,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-06-22,0.927,0.9291,0.9546,0.9291,0.9373,491100,4528163,0.0102,1.1013,9.2205,3.8669,116586000,N/A,465426000,12700000,0,50700000,44.9808,6.9317,1.59,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-06-23,0.9373,0.9413,0.9495,0.9189,0.9199,526700,4779308,-0.0174,-1.8519,9.0741,4.1472,114427000,N/A,456807000,12700000,0,50700000,44.1478,6.8034,1.5606,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-06-24,0.9199,0.924,0.926,0.878,0.8842,663500,5822966,-0.0357,-3.8846,8.7761,5.2244,109982000,N/A,439062000,12700000,0,50700000,42.4328,6.5391,1.5,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-06-27,0.8842,0.8576,0.8576,0.8178,0.825,1023700,8321971,-0.0592,-6.6975,8.1293,8.0606,102616000,N/A,409656000,12700000,0,50700000,39.5909,6.1011,1.3995,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-06-28,0.825,0.825,0.8372,0.8219,0.827,413500,3355732,0.002,0.2475,8.1154,3.2559,102870000,N/A,410670000,12700000,0,50700000,39.6889,6.1162,1.403,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-06-29,0.827,0.8372,0.8423,0.8045,0.8045,522900,4227482,-0.0225,-2.716,8.0847,4.1173,100076000,N/A,399516000,12700000,0,50700000,38.611,5.9501,1.3649,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-06-30,0.8045,0.8045,0.8147,0.7504,0.7862,1094600,8352247,-0.0184,-2.2843,7.6304,8.6189,97790000,N/A,390390000,12700000,0,50700000,37.729,5.8142,1.3337,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-07-01,0.7862,0.8015,0.8066,0.7535,0.7555,1050500,8023587,-0.0306,-3.8961,7.6379,8.2717,93980000,N/A,375180000,12700000,0,50700000,36.259,5.5877,1.2817,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-07-04,0.7555,0.7208,0.7443,0.7198,0.7249,738500,5296888,-0.0306,-4.0541,7.1725,5.815,90170000,N/A,359970000,12700000,0,50700000,34.7891,5.3611,1.2298,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-07-05,0.7249,0.7249,0.7739,0.7249,0.7708,762300,5588394,0.0459,6.338,7.331,6.0024,95885000,N/A,382785000,12700000,0,50700000,36.994,5.7009,1.3077,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-07-06,0.7708,0.7739,0.7841,0.728,0.7351,1637400,12234486,-0.0357,-4.6358,7.4719,12.8929,91440000,N/A,365040000,12700000,0,50700000,35.279,5.4367,1.2471,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-07-07,0.7351,0.731,0.7504,0.728,0.7371,524500,3789410,0.002,0.2778,7.2248,4.1299,91694000,N/A,366054000,12700000,0,50700000,35.377,5.4518,1.2505,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-07-08,0.7371,0.7453,0.7657,0.7371,0.7565,661400,4862739,0.0194,2.6316,7.3522,5.2079,94107000,N/A,375687000,12700000,0,50700000,36.308,5.5952,1.2834,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-07-11,0.7565,0.7576,0.7617,0.7351,0.7402,548000,4023132,-0.0163,-2.1592,7.3415,4.315,92075000,N/A,367575000,12700000,0,50700000,35.524,5.4744,1.2557,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-07-12,0.7402,0.7341,0.7433,0.7269,0.7351,243800,1757356,-0.0051,-0.6897,7.2082,1.9197,91440000,N/A,365040000,12700000,0,50700000,35.279,5.4367,1.2471,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-07-13,0.7351,0.7453,0.7565,0.7402,0.7535,297800,2183465,0.0184,2.5,7.332,2.3449,93726000,N/A,374166000,12700000,0,50700000,36.161,5.5726,1.2782,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-07-14,0.7535,0.7504,0.7617,0.731,0.7392,740800,5441604,-0.0143,-1.897,7.3456,5.8331,91948000,N/A,367068000,12700000,0,50700000,35.475,5.4669,1.254,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-07-15,0.7392,0.7351,0.7382,0.6922,0.6943,685700,4795838,-0.0449,-6.0773,6.9941,5.3992,86360000,N/A,344760000,12700000,0,50700000,33.3191,5.1346,1.1778,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-07-18,0.6943,0.6718,0.6718,0.6361,0.6504,397700,2547998,-0.0439,-6.3235,6.4068,3.1315,80899000,N/A,322959000,12700000,0,50700000,31.2122,4.8099,1.1033,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-07-19,0.6504,0.6534,0.6657,0.634,0.6555,331900,2108050,0.0051,0.7849,6.3515,2.6134,81534000,N/A,325494000,12700000,0,50700000,31.4571,4.8477,1.112,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-07-20,0.6555,0.6585,0.6616,0.6299,0.633,332200,2087563,-0.0225,-3.4268,6.2841,2.6157,78740000,N/A,314340000,12700000,0,50700000,30.3792,4.6816,1.0739,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-07-21,0.633,0.6228,0.6279,0.6065,0.6065,574100,3454291,-0.0265,-4.1935,6.0169,4.5205,75438000,N/A,301158000,12700000,0,50700000,29.1052,4.4852,1.0288,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-07-22,0.6065,0.5993,0.6024,0.5411,0.5462,778900,4376666,-0.0602,-9.9327,5.619,6.1331,67945000,N/A,271245000,12700000,0,50700000,26.2143,4.0397,0.9266,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-07-25,0.5462,0.5289,0.584,0.5156,0.582,1452800,7871931,0.0357,6.5421,5.4185,11.4394,72390000,N/A,288990000,12700000,0,50700000,27.9292,4.304,0.9873,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-07-26,0.582,0.582,0.6371,0.5677,0.632,4205200,25006801,0.05,8.5965,5.9466,33.1118,78613000,N/A,313833000,12700000,0,50700000,30.3302,4.674,1.0721,N/A,
600830.SH,œ„“Á»⁄Õ®,1994-07-27,0.632,0.633,0.6524,0.5922,0.5973,2824400,17578943,-0.0347,-5.4927,6.224,22.2394,74295000,N/A,296595000,12700000,0,50700000,28.6642,4.4173,1.0132,N/A,
