代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600698.SH,湖南天雁,1993-12-06,N/A,3.043,3.2172,2.9874,3.1119,13418600,216796000,N/A,N/A,16.1564,27.1083,804375000,N/A,2886000000,49500000,0,177600000,N/A,19.7244,N/A,N/A,
600698.SH,湖南天雁,1993-12-07,3.1119,3.1598,3.4279,3.1311,3.2057,10494900,179445000,0.0938,3.0154,17.0983,21.2018,828630000,N/A,2973024000,49500000,0,177600000,N/A,20.3192,N/A,N/A,
600698.SH,湖南天雁,1993-12-08,3.2057,3.2938,3.3034,3.133,3.1751,4445100,74611000,-0.0306,-0.9558,16.785,8.98,820710000,N/A,2944608000,49500000,0,177600000,N/A,20.1249,N/A,N/A,
600698.SH,湖南天雁,1993-12-09,3.1751,3.1789,3.1981,2.93,3.0411,1943700,31084000,-0.1341,-4.222,15.9922,3.9267,786060000,N/A,2820288000,49500000,0,177600000,N/A,19.2753,N/A,N/A,
600698.SH,湖南天雁,1993-12-10,3.0411,3.0066,3.0372,2.8725,2.9396,2081600,31940000,-0.1015,-3.3375,15.344,4.2053,759825000,N/A,2726160000,49500000,0,177600000,N/A,18.632,N/A,N/A,
600698.SH,湖南天雁,1993-12-13,2.9396,2.9491,2.9491,2.7787,2.8055,1802400,27121000,-0.1341,-4.5603,15.0472,3.6412,725175000,N/A,2601840000,49500000,0,177600000,N/A,17.7823,N/A,N/A,
600698.SH,湖南天雁,1993-12-14,2.8055,2.7768,2.8055,2.6427,2.6868,1617800,22901000,-0.1187,-4.2321,14.1556,3.2683,694485000,N/A,2491728000,49500000,0,177600000,N/A,17.0297,N/A,N/A,
600698.SH,湖南天雁,1993-12-15,2.6868,2.681,2.7557,2.5929,2.681,1504500,21074000,-0.0057,-0.2138,14.0073,3.0394,693000000,N/A,2486400000,49500000,0,177600000,N/A,16.9933,N/A,N/A,
600698.SH,湖南天雁,1993-12-16,2.681,2.7193,2.8247,2.6829,2.6829,3531200,50679000,0.0019,0.0714,14.3518,7.1337,693495000,N/A,2488176000,49500000,0,177600000,N/A,17.0055,N/A,N/A,
600698.SH,湖南天雁,1993-12-17,2.6829,2.681,2.727,2.5891,2.6006,1764300,24458000,-0.0823,-3.0692,13.8627,3.5642,672210000,N/A,2411808000,49500000,0,177600000,N/A,16.4835,N/A,N/A,
