´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600687.SH,¸ÕÌ©¿Ø¹É,1993-11-08,N/A,0.9355,1.0196,0.8915,1.0009,4534000,47440000,N/A,N/A,10.4632,34.7433,139635000,N/A,535321000,13050000,0,50030000,156.6408,N/A,78.8727,N/A,
600687.SH,¸ÕÌ©¿Ø¹É,1993-11-09,1.0009,1.0009,1.0009,0.9355,0.9719,1026400,10676000,-0.029,-2.8972,10.4014,7.8651,135589500,N/A,519811700,13050000,0,50030000,152.1026,N/A,76.5876,N/A,
600687.SH,¸ÕÌ©¿Ø¹É,1993-11-10,0.9719,0.971,0.9991,0.9373,0.9542,1290500,13326000,-0.0178,-1.8287,10.3262,9.8889,133110000,N/A,510306000,13050000,0,50030000,149.3211,N/A,75.187,N/A,
600687.SH,¸ÕÌ©¿Ø¹É,1993-11-11,0.9542,0.9588,0.9981,0.9588,0.9719,851900,8949000,0.0178,1.8627,10.5048,6.528,135589500,N/A,519811700,13050000,0,50030000,152.1026,N/A,76.5876,N/A,
600687.SH,¸ÕÌ©¿Ø¹É,1993-11-12,0.9719,0.9841,1.0196,0.9738,1.0196,827900,8807000,0.0477,4.9086,10.6378,6.3441,142245000,N/A,545327000,13050000,0,50030000,159.5687,N/A,80.3469,N/A,
600687.SH,¸ÕÌ©¿Ø¹É,1993-11-15,1.0196,1.0384,1.1413,1.0384,1.1225,2374400,28121000,0.1029,10.0917,11.8434,18.1946,156600000,N/A,600360000,13050000,0,50030000,175.6719,N/A,88.4553,N/A,
600687.SH,¸ÕÌ©¿Ø¹É,1993-11-16,1.1225,1.1225,1.1965,1.0767,1.1225,1879900,23126000,0,0,12.3017,14.4054,156600000,N/A,600360000,13050000,0,50030000,175.6719,N/A,88.4553,N/A,
600687.SH,¸ÕÌ©¿Ø¹É,1993-11-17,1.1225,1.1703,1.1834,1.131,1.1366,1094100,13449000,0.014,1.25,12.2923,8.3839,158557500,N/A,607864500,13050000,0,50030000,177.8678,N/A,89.561,N/A,
600687.SH,¸ÕÌ©¿Ø¹É,1993-11-18,1.1366,1.1553,1.1637,1.1225,1.1366,558300,6760000,0,0,12.1082,4.2782,158557500,N/A,607864500,13050000,0,50030000,177.8678,N/A,89.561,N/A,
600687.SH,¸ÕÌ©¿Ø¹É,1993-11-19,1.1366,1.1506,1.1675,1.1366,1.16,813800,10016000,0.0234,2.0576,12.3077,6.236,161820000,N/A,620372000,13050000,0,50030000,181.5277,N/A,91.4038,N/A,
