´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
603167.SH,²³º£ÂÖ¶É,2012-09-06,N/A,10.6726,11.4396,10.3411,11.1366,70973493,815833807,N/A,N/A,11.4949,70.2708,1187760000,N/A,5661264000,101000000,0,481400000,20.3827,4.7208,5.3857,138.6772,
603167.SH,²³º£ÂÖ¶É,2012-09-07,11.1366,11.0324,11.7427,10.5684,11.1271,56049285,657175837,-0.0095,-0.085,11.725,55.4943,1186750000,N/A,5656450000,101000000,0,481400000,20.3654,4.7168,5.3812,138.5593,
603167.SH,²³º£ÂÖ¶É,2012-09-10,11.1271,10.8904,11.4396,10.7767,11.3355,42123410,492240395,0.2083,1.8723,11.6857,41.7063,1208970000,N/A,5762358000,101000000,0,481400000,20.7467,4.8051,5.4819,141.1536,
603167.SH,²³º£ÂÖ¶É,2012-09-11,11.3355,11.1745,11.629,10.8904,10.9945,32290406,382255554,-0.3409,-3.0075,11.8381,31.9707,1172610000,N/A,5589054000,101000000,0,481400000,20.1227,4.6606,5.317,136.9084,
603167.SH,²³º£ÂÖ¶É,2012-09-12,10.9945,11.1555,11.2123,10.6063,10.7483,21883797,249974859,-0.2462,-2.2394,11.4228,21.6671,1146350000,N/A,5463890000,101000000,0,481400000,19.6721,4.5562,5.198,133.8424,
603167.SH,²³º£ÂÖ¶É,2012-09-13,10.7483,10.701,10.9282,10.5873,10.6536,15595738,176867767,-0.0947,-0.8811,11.3408,15.4413,1136250000,N/A,5415750000,101000000,0,481400000,19.4988,4.5161,5.1522,132.6632,
603167.SH,²³º£ÂÖ¶É,2012-09-14,10.6536,10.7199,10.7673,10.3601,10.4263,17631097,196478813,-0.2273,-2.1333,11.1439,17.4565,1112010000,N/A,5300214000,101000000,0,481400000,19.0828,4.4197,5.0423,129.833,
603167.SH,²³º£ÂÖ¶É,2012-09-17,10.4263,10.3411,10.3411,9.3847,9.4888,22285039,230581289,-0.9375,-8.9918,10.3469,22.0644,1012020000,N/A,4823628000,101000000,0,481400000,17.3669,4.0223,4.5889,118.1587,
603167.SH,²³º£ÂÖ¶É,2012-09-18,9.4888,9.3847,9.5835,9.2994,9.4604,10019463,99867059,-0.0284,-0.2994,9.9673,9.9203,1008990000,N/A,4809186000,101000000,0,481400000,17.3149,4.0103,4.5751,117.8049,
603167.SH,²³º£ÂÖ¶É,2012-09-19,9.4604,9.4699,9.5362,9.3184,9.4794,7267284,72425136,0.0189,0.2002,9.9659,7.1953,1011010000,N/A,4818814000,101000000,0,481400000,17.3496,4.0183,4.5843,118.0408,
603167.SH,²³º£ÂÖ¶É,2012-09-20,9.4794,9.4604,9.4604,8.8828,8.9017,11380720,110126503,-0.5777,-6.0939,9.6766,11.268,949400000,N/A,4525160000,101000000,0,481400000,16.2923,3.7734,4.3049,110.8475,
