¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
601100.SH,∫„¡¢“∫—π,2011-11-11,14.9231,14.8027,14.9485,14.3779,14.5618,11876301,273134628,-0.3613,-2.4214,22.9983,14.1385,1929480000,N/A,9647400000,84000000,0,420000000,42.179,18.2703,11.8083,194.2176,
601100.SH,∫„¡¢“∫—π,2011-11-14,14.5618,14.6442,14.9168,14.5364,14.809,9422592,218651311,0.2472,1.6979,23.205,11.2174,1962240000,N/A,9811200000,84000000,0,420000000,42.8951,18.5805,12.0088,197.5151,
601100.SH,∫„¡¢“∫—π,2011-11-15,14.809,14.7266,14.8851,14.5998,14.8027,6489412,150692018,-0.0063,-0.0428,23.2212,7.7255,1961400000,N/A,9807000000,84000000,0,420000000,42.8767,18.5726,12.0037,197.4306,
601100.SH,∫„¡¢“∫—π,2011-11-16,14.8027,14.79,15.0816,14.511,14.5935,7996344,187224918,-0.2092,-1.4133,23.4138,9.5195,1933680000,N/A,9668400000,84000000,0,420000000,42.2708,18.3101,11.834,194.6403,
601100.SH,∫„¡¢“∫—π,2011-11-17,14.5935,14.5554,14.8851,14.5554,14.6632,4434115,102889742,0.0697,0.4778,23.2041,5.2787,1942920000,N/A,9714600000,84000000,0,420000000,42.4728,18.3976,11.8906,195.5704,
601100.SH,∫„¡¢“∫—π,2011-11-18,14.6632,14.5744,14.6632,13.9532,13.9785,7924121,178022584,-0.6847,-4.6693,22.4659,9.4335,1852200000,N/A,9261000000,84000000,0,420000000,40.4896,17.5386,11.3354,186.4387,
601100.SH,∫„¡¢“∫—π,2011-11-21,13.9785,13.9785,14.1877,13.7693,14.1433,4464663,98743589,0.1648,1.1791,22.1167,5.3151,1874040000,N/A,9370200000,84000000,0,420000000,40.967,17.7454,11.469,188.6371,
601100.SH,∫„¡¢“∫—π,2011-11-22,14.1433,13.9532,14.0609,13.5665,13.8834,4275566,93172233,-0.2599,-1.8377,21.7918,5.09,1839600000,N/A,9198000000,84000000,0,420000000,40.2142,17.4193,11.2583,185.1704,
601100.SH,∫„¡¢“∫—π,2011-11-23,13.8834,13.9278,14.0736,13.7249,13.7947,3115460,68251277,-0.0888,-0.6393,21.9073,3.7089,1827840000,N/A,9139200000,84000000,0,420000000,39.9571,17.3079,11.1863,183.9867,
601100.SH,∫„¡¢“∫—π,2011-11-24,13.7947,13.6172,13.8264,13.5031,13.6108,3647137,78614767,-0.1838,-1.3327,21.5552,4.3418,1803480000,N/A,9017400000,84000000,0,420000000,39.4246,17.0772,11.0372,181.5347,
601100.SH,∫„¡¢“∫—π,2011-11-25,13.6108,13.6235,13.8771,13.5728,13.7123,3692473,79918823,0.1014,0.7452,21.6437,4.3958,1816920000,N/A,9084600000,84000000,0,420000000,39.7184,17.2045,11.1195,182.8875,
601100.SH,∫„¡¢“∫—π,2011-11-28,13.7123,13.7059,13.9215,13.6806,13.8581,3632108,79146761,0.1458,1.0633,21.7909,4.3239,1836240000,N/A,9181200000,84000000,0,420000000,40.1407,17.3874,11.2377,184.8322,
601100.SH,∫„¡¢“∫—π,2011-11-29,13.8581,13.9532,13.9975,13.744,13.9088,3424842,74917319,0.0507,0.366,21.8747,4.0772,1842960000,N/A,9214800000,84000000,0,420000000,40.2876,17.4511,11.2788,185.5086,
601100.SH,∫„¡¢“∫—π,2011-11-30,13.9088,13.8517,13.9341,13.0213,13.0466,5981380,126185661,-0.8622,-6.1987,21.0964,7.1207,1728720000,N/A,8643600000,84000000,0,420000000,37.7903,16.3693,10.5797,174.0095,
601100.SH,∫„¡¢“∫—π,2011-12-01,13.0466,13.408,13.5221,13.053,13.072,6281101,131750032,0.0254,0.1944,20.9756,7.4775,1732080000,N/A,8660400000,84000000,0,420000000,37.8637,16.4012,10.6003,174.3477,
601100.SH,∫„¡¢“∫—π,2011-12-02,13.072,12.9262,12.9896,12.5521,12.9072,4605432,92853779,-0.1648,-1.2609,20.1618,5.4827,1710240000,N/A,8551200000,84000000,0,420000000,37.3863,16.1943,10.4666,172.1493,
601100.SH,∫„¡¢“∫—π,2011-12-05,12.9072,12.8121,12.8945,12.3683,12.4063,2696663,53675005,-0.5008,-3.8802,19.9042,3.2103,1643880000,N/A,8219400000,84000000,0,420000000,35.9357,15.566,10.0605,165.4697,
601100.SH,∫„¡¢“∫—π,2011-12-06,12.4063,12.3556,12.4444,12.0513,12.1781,3879365,74901449,-0.2282,-1.8396,19.3077,4.6183,1613640000,N/A,8068200000,84000000,0,420000000,35.2746,15.2796,9.8754,162.4258,
601100.SH,∫„¡¢“∫—π,2011-12-07,12.1781,12.1781,12.3556,12.1147,12.3176,2341873,45165228,0.1395,1.1452,19.2859,2.7879,1632120000,N/A,8160600000,84000000,0,420000000,35.6786,15.4546,9.9885,164.2859,
601100.SH,∫„¡¢“∫—π,2011-12-08,12.3176,12.3303,12.4127,11.9245,12.083,4798746,91955177,-0.2346,-1.9043,19.1623,5.7128,1601040000,N/A,8005200000,84000000,0,420000000,34.9992,15.1603,9.7983,161.1575,
601100.SH,∫„¡¢“∫—π,2011-12-09,12.083,11.9245,12.1401,11.6519,11.7153,3584481,67077804,-0.3677,-3.043,18.7134,4.2672,1552320000,N/A,7761600000,84000000,0,420000000,33.9341,14.699,9.5001,156.2534,
601100.SH,∫„¡¢“∫—π,2011-12-12,11.7153,11.6646,11.7914,11.5251,11.5632,2494054,45892013,-0.1521,-1.2987,18.4006,2.9691,1532160000,N/A,7660800000,84000000,0,420000000,33.4934,14.5081,9.3768,154.2241,
601100.SH,∫„¡¢“∫—π,2011-12-13,11.5632,11.5315,11.6012,11.1131,11.2018,3589211,63917821,-0.3613,-3.125,17.8083,4.2729,1484280000,N/A,7421400000,84000000,0,420000000,32.4468,14.0547,9.0837,149.4046,
601100.SH,∫„¡¢“∫—π,2011-12-14,11.2018,11.1067,11.3286,10.7454,10.7898,3826755,66351747,-0.4121,-3.6786,17.3389,4.5557,1429680000,N/A,7148400000,84000000,0,420000000,31.2532,13.5377,8.7496,143.9087,
601100.SH,∫„¡¢“∫—π,2011-12-15,10.7898,10.7898,10.7898,10.7898,10.7898,N/A,N/A,0,0,N/A,N/A,1429680000,N/A,7148400000,84000000,0,420000000,31.2532,13.5377,8.7496,143.9087,
601100.SH,∫„¡¢“∫—π,2011-12-16,10.7898,10.5362,11.0687,10.5172,11.0433,5132862,86969222,0.2536,2.3502,16.9436,6.1105,1463280000,N/A,7316400000,84000000,0,420000000,31.9877,13.8559,8.9552,147.2908,
601100.SH,∫„¡¢“∫—π,2011-12-19,11.0433,10.8468,11.1321,10.7137,11.1004,3934606,67625914,0.0571,0.5166,17.1875,4.6841,1470840000,N/A,7354200000,84000000,0,420000000,32.153,13.9275,9.0015,148.0518,
601100.SH,∫„¡¢“∫—π,2011-12-20,11.1004,11.0307,11.2716,10.4601,10.7581,3015200,52530200,-0.3423,-3.084,17.4218,3.5895,1425480000,N/A,7127400000,84000000,0,420000000,31.1614,13.4979,8.7239,143.4859,
601100.SH,∫„¡¢“∫—π,2011-12-21,10.7581,10.8975,10.9546,10.1305,10.1558,4588165,76236092,-0.6022,-5.5981,16.6158,5.4621,1345680000,N/A,6728400000,84000000,0,420000000,29.4169,12.7423,8.2355,135.4534,
601100.SH,∫„¡¢“∫—π,2011-12-22,10.1558,10.0798,10.1368,9.674,9.8642,4345398,67883480,-0.2916,-2.8714,15.6219,5.1731,1307040000,N/A,6535200000,84000000,0,420000000,28.5722,12.3764,7.999,131.564,
601100.SH,∫„¡¢“∫—π,2011-12-23,9.8642,9.7945,10.2699,9.7501,10.0227,3144559,49933060,0.1585,1.6067,15.8792,3.7435,1328040000,N/A,6640200000,84000000,0,420000000,29.0313,12.5753,8.1275,133.6778,
601100.SH,∫„¡¢“∫—π,2011-12-26,10.0227,9.991,10.1685,9.8642,10.029,2289122,36224884,0.0063,0.0633,15.8248,2.7251,1328880000,N/A,6644400000,84000000,0,420000000,29.0497,12.5832,8.1327,133.7624,
601100.SH,∫„¡¢“∫—π,2011-12-27,10.029,10.0164,10.999,9.8959,10.4094,7233928,119637113,0.3804,3.7927,16.5383,8.6118,1379280000,N/A,6896400000,84000000,0,420000000,30.1514,13.0605,8.4411,138.8355,
601100.SH,∫„¡¢“∫—π,2011-12-28,10.4094,10.1431,10.6123,10.1305,10.5806,4181184,68644258,0.1712,1.6443,16.4174,4.9776,1401960000,N/A,7009800000,84000000,0,420000000,30.6472,13.2752,8.5799,141.1185,
601100.SH,∫„¡¢“∫—π,2011-12-29,10.5806,10.4601,10.6376,10.2573,10.308,3791418,62277984,-0.2726,-2.5764,16.426,4.5136,1365840000,N/A,6829200000,84000000,0,420000000,29.8576,12.9332,8.3589,137.4827,
601100.SH,∫„¡¢“∫—π,2011-12-30,10.308,10.3333,10.7644,10.2826,10.5932,4712832,77878343,0.2853,2.7675,16.5247,5.6105,1403640000,N/A,7018200000,84000000,0,420000000,30.684,13.2911,8.5902,141.2876,
601100.SH,∫„¡¢“∫—π,2012-01-04,10.5932,10.682,10.682,10.1495,10.2446,2938401,48812413,-0.3487,-3.2914,16.6119,3.4981,1357440000,N/A,6787200000,84000000,0,420000000,20.8895,2.1647,5.9884,4.0868,
601100.SH,∫„¡¢“∫—π,2012-01-05,10.2446,10.1431,10.1431,9.5155,9.5853,3150883,48668104,-0.6593,-6.4356,15.4459,3.7511,1270080000,N/A,6350400000,84000000,0,420000000,19.5451,2.0254,5.603,3.8238,
601100.SH,∫„¡¢“∫—π,2012-01-06,9.5853,9.598,9.9149,9.4521,9.8642,1905437,29050069,0.2789,2.9101,15.2459,2.2684,1307040000,N/A,6535200000,84000000,0,420000000,20.1139,2.0843,5.7661,3.935,
601100.SH,∫„¡¢“∫—π,2012-01-09,9.8642,9.8642,10.4094,9.7184,10.365,3099725,49789648,0.5008,5.0771,16.0626,3.6901,1373400000,N/A,6867000000,84000000,0,420000000,21.1351,2.1901,6.0588,4.1348,
601100.SH,∫„¡¢“∫—π,2012-01-10,10.365,10.365,10.999,10.289,10.7961,8484770,144701472,0.4311,4.159,17.0543,10.1009,1430520000,N/A,7152600000,84000000,0,420000000,22.0141,2.2812,6.3108,4.3068,
601100.SH,∫„¡¢“∫—π,2012-01-11,10.7961,10.7771,11.0941,10.6376,10.9673,4462993,76555026,0.1712,1.5854,17.1533,5.3131,1453200000,N/A,7266000000,84000000,0,420000000,22.3631,2.3174,6.4109,4.3751,
601100.SH,∫„¡¢“∫—π,2012-01-12,10.9673,10.8722,11.018,10.663,10.7391,2878707,49167286,-0.2282,-2.0809,17.0796,3.427,1422960000,N/A,7114800000,84000000,0,420000000,21.8978,2.2692,6.2774,4.284,
601100.SH,∫„¡¢“∫—π,2012-01-13,10.7391,10.6249,10.7517,10.2002,10.308,3444915,56652420,-0.4311,-4.0142,16.4452,4.1011,1365840000,N/A,6829200000,84000000,0,420000000,21.0188,2.1781,6.0255,4.1121,
601100.SH,∫„¡¢“∫—π,2012-01-16,10.308,10.3207,10.5615,10.2129,10.3967,3449719,56731081,0.0888,0.861,16.4451,4.1068,1377600000,N/A,6888000000,84000000,0,420000000,21.1997,2.1968,6.0773,4.1475,
601100.SH,∫„¡¢“∫—π,2012-01-17,10.3967,10.3967,11.4364,10.3967,11.4364,7345137,128649416,1.0397,10,17.5149,8.7442,1515360000,N/A,7576800000,84000000,0,420000000,23.3197,2.4165,6.6851,4.5622,
601100.SH,∫„¡¢“∫—π,2012-01-18,11.4364,11.4301,11.5822,11.1258,11.4047,4700930,84459437,-0.0317,-0.2772,17.9665,5.5963,1511160000,N/A,7555800000,84000000,0,420000000,23.2551,2.4098,6.6665,4.5496,
601100.SH,∫„¡¢“∫—π,2012-01-19,11.4047,11.2969,11.4998,11.0497,11.2652,4119052,73289598,-0.1395,-1.2229,17.7928,4.9036,1492680000,N/A,7463400000,84000000,0,420000000,22.9707,2.3803,6.585,4.4939,
601100.SH,∫„¡¢“∫—π,2012-01-20,11.2652,11.2906,12.2162,11.2082,11.7534,6879574,127672568,0.4881,4.3331,18.5582,8.19,1557360000,N/A,7786800000,84000000,0,420000000,23.9661,2.4835,6.8704,4.6887,
601100.SH,∫„¡¢“∫—π,2012-01-30,11.7534,11.5695,11.9182,11.4744,11.5949,3572677,65770581,-0.1585,-1.3484,18.4093,3.4025,1920450000,N/A,7681800000,105000000,0,420000000,23.6429,2.45,6.7777,4.6254,
601100.SH,∫„¡¢“∫—π,2012-01-31,11.5949,11.5378,11.6646,11.1511,11.3793,2334943,41845560,-0.2155,-1.8589,17.9214,2.2238,1884750000,N/A,7539000000,105000000,0,420000000,23.2034,2.4044,6.6517,4.5395,
601100.SH,∫„¡¢“∫—π,2012-02-01,11.3793,11.3476,11.5251,11.1955,11.2779,2249893,40260767,-0.1014,-0.8914,17.8945,2.1428,1867950000,N/A,7471800000,105000000,0,420000000,22.9966,2.383,6.5924,4.499,
601100.SH,∫„¡¢“∫—π,2012-02-02,11.2779,11.3033,11.6012,11.3033,11.5885,3011298,54542773,0.3106,2.7544,18.1127,2.8679,1919400000,N/A,7677600000,105000000,0,420000000,23.63,2.4487,6.774,4.6229,
601100.SH,∫„¡¢“∫—π,2012-02-03,11.5885,11.5949,11.7914,11.4554,11.6646,2076204,38020898,0.0761,0.6565,18.3127,1.9773,1932000000,N/A,7728000000,105000000,0,420000000,23.7851,2.4647,6.8185,4.6533,
601100.SH,∫„¡¢“∫—π,2012-02-06,11.6646,11.6646,11.6646,11.2145,11.3793,3874896,69469187,-0.2853,-2.4457,17.928,3.6904,1884750000,N/A,7539000000,105000000,0,420000000,23.2034,2.4044,6.6517,4.5395,
601100.SH,∫„¡¢“∫—π,2012-02-07,11.3793,11.2906,11.3159,11.0814,11.1765,2125466,37346574,-0.2029,-1.7827,17.571,2.0243,1851150000,N/A,7404600000,105000000,0,420000000,22.7897,2.3616,6.5331,4.4585,
601100.SH,∫„¡¢“∫—π,2012-02-08,11.1765,11.1638,11.4427,11.1258,11.4174,2273773,40584692,0.2409,2.1554,17.8491,2.1655,1891050000,N/A,7564200000,105000000,0,420000000,23.2809,2.4125,6.674,4.5546,
601100.SH,∫„¡¢“∫—π,2012-02-09,11.4174,11.4744,11.5885,11.2969,11.4744,2783634,50240952,0.0571,0.4997,18.0487,2.6511,1900500000,N/A,7602000000,105000000,0,420000000,23.3973,2.4245,6.7073,4.5774,
601100.SH,∫„¡¢“∫—π,2012-02-10,11.4744,11.4174,11.5632,11.3476,11.3984,2757435,49698482,-0.0761,-0.663,18.0234,2.6261,1887900000,N/A,7551600000,105000000,0,420000000,23.2422,2.4085,6.6628,4.547,
601100.SH,∫„¡¢“∫—π,2012-02-13,11.3984,11.2526,11.4998,11.1575,11.335,3097518,55193414,-0.0634,-0.5562,17.8186,2.95,1877400000,N/A,7509600000,105000000,0,420000000,23.1129,2.3951,6.6258,4.5218,
601100.SH,∫„¡¢“∫—π,2012-02-14,11.335,11.3476,11.728,11.3476,11.6583,5895347,107561371,0.3233,2.8523,18.2451,5.6146,1930950000,N/A,7723800000,105000000,0,420000000,23.7722,2.4634,6.8148,4.6507,
601100.SH,∫„¡¢“∫—π,2012-02-15,11.6583,11.6012,11.8231,11.354,11.8041,7119675,130148407,0.1458,1.2507,18.2801,6.7806,1955100000,N/A,7820400000,105000000,0,420000000,24.0695,2.4942,6.9,4.7089,
601100.SH,∫„¡¢“∫—π,2012-02-16,11.8041,11.8168,11.8168,11.4047,11.5949,5099193,93369098,-0.2092,-1.7723,18.3106,4.8564,1920450000,N/A,7681800000,105000000,0,420000000,23.6429,2.45,6.7777,4.6254,
601100.SH,∫„¡¢“∫—π,2012-02-17,11.5949,11.5949,11.6773,11.373,11.5061,2341458,42362983,-0.0888,-0.7654,18.0926,2.23,1905750000,N/A,7623000000,105000000,0,420000000,23.4619,2.4312,6.7258,4.59,
601100.SH,∫„¡¢“∫—π,2012-02-20,11.5061,11.6456,11.671,11.4174,11.4237,2788291,50730382,-0.0824,-0.7163,18.1941,2.6555,1892100000,N/A,7568400000,105000000,0,420000000,23.2939,2.4138,6.6777,4.5572,
601100.SH,∫„¡¢“∫—π,2012-02-21,11.4237,11.3984,11.5885,11.2209,11.5188,3331387,59765274,0.0951,0.8324,17.9401,3.1727,1907850000,N/A,7631400000,105000000,0,420000000,23.4878,2.4339,6.7332,4.5951,
601100.SH,∫„¡¢“∫—π,2012-02-22,11.5188,11.5378,11.7851,11.4744,11.7217,4885965,89923088,0.2029,1.7611,18.4044,4.6533,1941450000,N/A,7765800000,105000000,0,420000000,23.9014,2.4768,6.8518,4.676,
601100.SH,∫„¡¢“∫—π,2012-02-23,11.7217,11.7914,11.9626,11.6076,11.7407,4279253,79472310,0.019,0.1622,18.5715,4.0755,1944600000,N/A,7778400000,105000000,0,420000000,23.9402,2.4808,6.8629,4.6836,
601100.SH,∫„¡¢“∫—π,2012-02-24,11.7407,11.747,12.6029,11.6773,12.3873,9741164,186708690,0.6466,5.5076,19.167,9.2773,2051700000,N/A,8206800000,105000000,0,420000000,25.2587,2.6174,7.2409,4.9416,
601100.SH,∫„¡¢“∫—π,2012-02-27,12.3873,12.4063,12.5585,12.2162,12.2478,6409353,125156378,-0.1395,-1.1259,19.5271,6.1041,2028600000,N/A,8114400000,105000000,0,420000000,24.9743,2.588,7.1594,4.8859,
601100.SH,∫„¡¢“∫—π,2012-02-28,12.2478,12.2035,12.5775,11.9119,12.3176,4661612,90005332,0.0697,0.5694,19.3078,4.4396,2040150000,N/A,8160600000,105000000,0,420000000,25.1165,2.6027,7.2002,4.9137,
601100.SH,∫„¡¢“∫—π,2012-02-29,12.3176,12.2035,12.8057,12.1845,12.5331,5381506,106127845,0.2155,1.7499,19.7208,5.1252,2075850000,N/A,8303400000,105000000,0,420000000,25.556,2.6482,7.3262,4.9997,
601100.SH,∫„¡¢“∫—π,2012-03-01,12.5331,12.5268,12.9198,12.4317,12.6979,4337496,87227327,0.1648,1.3151,20.1101,4.1309,2103150000,N/A,8412600000,105000000,0,420000000,25.8921,2.6831,7.4225,5.0655,
601100.SH,∫„¡¢“∫—π,2012-03-02,12.6979,12.7043,12.8691,12.5521,12.7487,3367962,67358827,0.0507,0.3994,19.9999,3.2076,2111550000,N/A,8446200000,105000000,0,420000000,25.9955,2.6938,7.4521,5.0857,
601100.SH,∫„¡¢“∫—π,2012-03-05,12.7487,12.793,12.9198,12.6155,12.6346,3220461,64832717,-0.1141,-0.8951,20.1315,3.0671,2092650000,N/A,8370600000,105000000,0,420000000,25.7629,2.6697,7.3854,5.0402,
601100.SH,∫„¡¢“∫—π,2012-03-06,12.6346,12.5965,12.6155,11.9372,12.1401,5459848,105268052,-0.4945,-3.9137,19.2804,5.1999,2010750000,N/A,8043000000,105000000,0,420000000,24.7546,2.5652,7.0964,4.8429,
601100.SH,∫„¡¢“∫—π,2012-03-07,12.1401,12.1401,12.381,12.0006,12.2288,3783162,73217834,0.0888,0.7311,19.3536,3.603,2025450000,N/A,8101800000,105000000,0,420000000,24.9356,2.5839,7.1483,4.8783,
601100.SH,∫„¡¢“∫—π,2012-03-08,12.2288,12.2415,12.5838,12.2415,12.4317,3281573,64432080,0.2029,1.6589,19.6345,3.1253,2059050000,N/A,8236200000,105000000,0,420000000,25.3492,2.6268,7.2669,4.9593,
601100.SH,∫„¡¢“∫—π,2012-03-09,12.4317,12.4824,12.7804,12.3937,12.6979,3079947,61274421,0.2663,2.1418,19.8946,2.9333,2103150000,N/A,8412600000,105000000,0,420000000,25.8921,2.6831,7.4225,5.0655,
601100.SH,∫„¡¢“∫—π,2012-03-12,12.6979,12.7233,13.3763,12.7233,13.129,5331045,110058759,0.4311,3.3949,20.6449,5.0772,2174550000,N/A,8698200000,105000000,0,420000000,26.7711,2.7742,7.6745,5.2375,
601100.SH,∫„¡¢“∫—π,2012-03-13,13.129,13.129,13.5474,13.129,13.2368,4517785,95135655,0.1078,0.8209,21.058,4.3027,2192400000,N/A,8769600000,105000000,0,420000000,26.9909,2.7969,7.7375,5.2804,
601100.SH,∫„¡¢“∫—π,2012-03-14,13.2368,13.1861,13.389,12.362,12.7296,4015076,82144426,-0.5072,-3.8314,20.459,3.8239,2108400000,N/A,8433600000,105000000,0,420000000,25.9568,2.6898,7.441,5.0781,
601100.SH,∫„¡¢“∫—π,2012-03-15,12.7296,12.6789,12.9198,12.4444,12.8691,3096139,61995361,0.1395,1.0956,20.0234,2.9487,2131500000,N/A,8526000000,105000000,0,420000000,26.2411,2.7192,7.5226,5.1338,
601100.SH,∫„¡¢“∫—π,2012-03-16,12.8691,12.8691,13.3509,12.793,13.3319,2994958,62265178,0.4628,3.5961,20.79,2.8523,2208150000,N/A,8832600000,105000000,0,420000000,27.1848,2.817,7.7931,5.3184,
601100.SH,∫„¡¢“∫—π,2012-03-19,13.3319,13.3129,13.4206,13.11,13.2685,2023137,42340310,-0.0634,-0.4755,20.928,1.9268,2197650000,N/A,8790600000,105000000,0,420000000,27.0555,2.8036,7.756,5.2931,
601100.SH,∫„¡¢“∫—π,2012-03-20,13.2685,13.3192,13.3446,12.9325,13.0466,2411182,49898103,-0.2219,-1.6722,20.6945,2.2964,2160900000,N/A,8643600000,105000000,0,420000000,26.6031,2.7567,7.6263,5.2046,
601100.SH,∫„¡¢“∫—π,2012-03-21,13.0466,13.11,13.1797,12.7296,13.0276,1523958,31072123,-0.019,-0.1458,20.3891,1.4514,2157750000,N/A,8631000000,105000000,0,420000000,26.5643,2.7527,7.6152,5.197,
601100.SH,∫„¡¢“∫—π,2012-03-22,13.0276,13.0276,13.1227,12.8691,12.9325,1242857,25394869,-0.0951,-0.7299,20.4327,1.1837,2142000000,N/A,8568000000,105000000,0,420000000,26.3704,2.7326,7.5596,5.1591,
601100.SH,∫„¡¢“∫—π,2012-03-23,12.9325,12.8691,12.9198,12.2225,12.3493,3568638,70313155,-0.5832,-4.5098,19.7031,3.3987,2045400000,N/A,8181600000,105000000,0,420000000,25.1812,2.6094,7.2187,4.9264,
601100.SH,∫„¡¢“∫—π,2012-03-26,12.3493,12.381,12.4254,11.8865,11.9879,2598316,49374221,-0.3613,-2.9261,19.0024,2.4746,1985550000,N/A,7942200000,105000000,0,420000000,24.4443,2.533,7.0075,4.7822,
601100.SH,∫„¡¢“∫—π,2012-03-27,11.9879,12.0513,12.1401,11.7787,11.8865,2857630,53775992,-0.1014,-0.8461,18.8184,2.7216,1968750000,N/A,7875000000,105000000,0,420000000,24.2375,2.5116,6.9482,4.7418,
601100.SH,∫„¡¢“∫—π,2012-03-28,11.8865,11.8548,12.1084,11.709,11.7597,2726376,50987645,-0.1268,-1.0667,18.7016,2.5965,1947750000,N/A,7791000000,105000000,0,420000000,23.979,2.4848,6.8741,4.6912,
601100.SH,∫„¡¢“∫—π,2012-03-29,11.7597,11.8421,11.8421,11.1004,11.2842,3448566,62406222,-0.4755,-4.0431,18.0963,3.2843,1869000000,N/A,7476000000,105000000,0,420000000,23.0095,2.3844,6.5961,4.5015,
601100.SH,∫„¡¢“∫—π,2012-03-30,11.2842,11.2842,11.5632,11.2145,11.5125,2590863,46233531,0.2282,2.0225,17.8448,2.4675,1906800000,N/A,7627200000,105000000,0,420000000,23.4748,2.4326,6.7295,4.5926,
601100.SH,∫„¡¢“∫—π,2012-04-05,11.5125,11.4744,12.1401,11.411,12.1147,3189765,60325564,0.6022,5.2313,18.9122,3.0379,2006550000,N/A,8026200000,105000000,0,420000000,24.7029,2.5598,7.0816,4.8328,
601100.SH,∫„¡¢“∫—π,2012-04-06,12.1147,12.1401,12.2986,11.9182,12.0957,2174931,41725440,-0.019,-0.157,19.1847,2.0714,2003400000,N/A,8013600000,105000000,0,420000000,24.6641,2.5558,7.0705,4.8252,
601100.SH,∫„¡¢“∫—π,2012-04-09,12.0957,12.0957,12.3746,11.9626,12.1528,1787563,34585300,0.0571,0.4717,19.3477,1.7024,2012850000,N/A,8051400000,105000000,0,420000000,24.7804,2.5679,7.1038,4.848,
