´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
600866.SH,*STÐÇºþ,1994-08-18,N/A,1.1488,1.2821,1.1146,1.1146,24083100,420063000,N/A,N/A,17.4422,191.1357,205380000,N/A,818390400,12600000,0,50208000,59.0097,9.4684,3.4859,N/A,
600866.SH,*STÐÇºþ,1994-08-19,1.1146,1.129,1.1693,0.9498,0.9833,9722500,149000000,-0.1313,-11.7791,15.3253,77.1627,181188000,N/A,721991040,12600000,0,50208000,52.0588,8.3531,3.0753,N/A,
600866.SH,*STÐÇºþ,1994-08-22,0.9833,0.9559,1.0257,0.9368,0.971,4858000,70216551,-0.0123,-1.2517,14.4538,38.5556,178920000,N/A,712953600,12600000,0,50208000,51.4072,8.2486,3.0368,N/A,
600866.SH,*STÐÇºþ,1994-08-23,0.971,0.9847,0.9949,0.9423,0.9942,2694800,38322363,0.0232,2.3944,14.2209,21.3873,183204000,N/A,730024320,12600000,0,50208000,52.6381,8.4461,3.1095,N/A,
600866.SH,*STÐÇºþ,1994-08-24,0.9942,1.0052,1.0052,0.9409,0.9436,1582200,22437605,-0.0506,-5.0894,14.1813,12.5571,173880000,N/A,692870400,12600000,0,50208000,49.9591,8.0162,2.9512,N/A,
600866.SH,*STÐÇºþ,1994-08-25,0.9436,0.93,0.9669,0.9265,0.9368,1510400,20955029,-0.0068,-0.7246,13.8738,11.9873,172620000,N/A,687849600,12600000,0,50208000,49.5971,7.9581,2.9299,N/A,
600866.SH,*STÐÇºþ,1994-08-26,0.9368,0.9573,0.9812,0.9286,0.93,1820400,25460966,-0.0068,-0.7299,13.9865,14.4476,171360000,N/A,682828800,12600000,0,50208000,49.2351,7.9,2.9085,N/A,
600866.SH,*STÐÇºþ,1994-08-29,0.93,0.9505,0.997,0.9368,0.9915,1972500,28015610,0.0615,6.6176,14.2031,15.6548,182700000,N/A,728016000,12600000,0,50208000,52.4933,8.4228,3.1009,N/A,
600866.SH,*STÐÇºþ,1994-08-30,0.9915,1.0154,1.0154,0.9785,0.9983,2105200,30655015,0.0068,0.6897,14.5616,16.7079,183960000,N/A,733036800,12600000,0,50208000,52.8553,8.4809,3.1223,N/A,
600866.SH,*STÐÇºþ,1994-08-31,0.9983,1.0175,1.0325,0.9983,1.0257,3096400,45949715,0.0274,2.7397,14.8397,24.5746,189000000,N/A,753120000,12600000,0,50208000,54.3034,8.7133,3.2079,N/A,
600866.SH,*STÐÇºþ,1994-09-01,1.0257,1.0257,1.0394,0.9997,0.9997,1463000,21823813,-0.026,-2.5333,14.9172,11.6111,184212000,N/A,734040960,12600000,0,50208000,52.9277,8.4925,3.1266,N/A,
600866.SH,*STÐÇºþ,1994-09-02,0.9997,1.012,1.012,0.9847,1.012,1294600,18933312,0.0123,1.2312,14.6248,10.2746,186480000,N/A,743078400,12600000,0,50208000,53.5793,8.5971,3.1651,N/A,
600866.SH,*STÐÇºþ,1994-09-05,1.012,1.1146,1.2035,1.0811,1.1898,5313500,88796449,0.1778,17.5676,16.7115,42.1706,219240000,N/A,873619200,12600000,0,50208000,62.9919,10.1074,3.7211,N/A,
600866.SH,*STÐÇºþ,1994-09-06,1.1898,1.2069,1.2069,1.1023,1.1734,2117900,36560763,-0.0164,-1.3793,17.2627,16.8087,216216000,N/A,861569280,12600000,0,50208000,62.1231,9.968,3.6698,N/A,
