代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600020.SH,中原高速,2003-08-08,N/A,2.2216,2.2632,2.1105,2.116,120926146,949365261,N/A,N/A,7.8508,43.1879,2133600000,N/A,8001000000,280000000,0,1050000000,26.0687,4.5787,11.7375,13.9407,
600020.SH,中原高速,2003-08-11,2.116,2.0966,2.1882,2.091,2.1605,25965130,200644241,0.0444,2.0997,7.7274,9.2733,2178400000,N/A,8169000000,280000000,0,1050000000,26.6161,4.6749,11.984,14.2334,
600020.SH,中原高速,2003-08-12,2.1605,2.1549,2.1799,2.141,2.166,10866599,84581525,0.0056,0.2571,7.7836,3.8809,2184000000,N/A,8190000000,280000000,0,1050000000,26.6845,4.6869,12.0148,14.27,
600020.SH,中原高速,2003-08-13,2.166,2.166,2.1938,2.1549,2.1688,16090115,126145438,0.0028,0.1282,7.8399,5.7465,2186800000,N/A,8200500000,280000000,0,1050000000,26.7187,4.6929,12.0302,14.2883,
600020.SH,中原高速,2003-08-14,2.1688,2.1521,2.1716,2.1188,2.1327,12735496,98167336,-0.0361,-1.6645,7.7082,4.5484,2150400000,N/A,8064000000,280000000,0,1050000000,26.274,4.6148,11.83,14.0504,
600020.SH,中原高速,2003-08-15,2.1327,2.1188,2.1521,2.0994,2.1327,7465110,57010622,0,0,7.6369,2.6661,2150400000,N/A,8064000000,280000000,0,1050000000,26.274,4.6148,11.83,14.0504,
600020.SH,中原高速,2003-08-18,2.1327,2.1327,2.1716,2.116,2.1494,7898548,61319216,0.0167,0.7812,7.7634,2.8209,2167200000,N/A,8127000000,280000000,0,1050000000,26.4793,4.6509,11.9224,14.1602,
600020.SH,中原高速,2003-08-19,2.1494,2.1494,2.2077,2.141,2.1743,10567068,82876189,0.025,1.1628,7.8429,3.774,2192400000,N/A,8221500000,280000000,0,1050000000,26.7872,4.7049,12.061,14.3249,
600020.SH,中原高速,2003-08-20,2.1743,2.166,2.1938,2.1605,2.1827,7277667,57079117,0.0083,0.3831,7.8431,2.5992,2200800000,N/A,8253000000,280000000,0,1050000000,26.8898,4.723,12.1072,14.3797,
600020.SH,中原高速,2003-08-21,2.1827,2.1799,2.1993,2.1632,2.191,9325406,73325808,0.0083,0.3817,7.863,3.3305,2209200000,N/A,8284500000,280000000,0,1050000000,26.9924,4.741,12.1534,14.4346,
600020.SH,中原高速,2003-08-22,2.191,2.191,2.2077,2.166,2.1938,7254659,57169779,0.0028,0.1267,7.8804,2.5909,2212000000,N/A,8295000000,280000000,0,1050000000,27.0266,4.747,12.1688,14.4529,
600020.SH,中原高速,2003-08-25,2.1938,2.166,2.1799,2.1438,2.1549,5743334,44714019,-0.0389,-1.7722,7.7854,2.0512,2172800000,N/A,8148000000,280000000,0,1050000000,26.5477,4.6629,11.9532,14.1968,
600020.SH,中原高速,2003-08-26,2.1549,2.1494,2.1882,2.141,2.1827,3997228,31271253,0.0278,1.2887,7.8232,1.4276,2200800000,N/A,8253000000,280000000,0,1050000000,26.8898,4.723,12.1072,14.3797,
600020.SH,中原高速,2003-08-27,2.1827,2.1799,2.1882,2.1632,2.166,2232248,17472566,-0.0167,-0.7634,7.8273,0.7972,2184000000,N/A,8190000000,280000000,0,1050000000,26.6845,4.6869,12.0148,14.27,
600020.SH,中原高速,2003-08-28,2.166,2.1716,2.1827,2.1466,2.1743,4105960,32072524,0.0083,0.3846,7.8112,1.4664,2192400000,N/A,8221500000,280000000,0,1050000000,26.7872,4.7049,12.061,14.3249,
600020.SH,中原高速,2003-08-29,2.1743,2.166,2.216,2.1577,2.2104,8251177,65204521,0.0361,1.6603,7.9025,2.9468,2228800000,N/A,8358000000,280000000,0,1050000000,27.2319,4.783,12.2613,14.5627,
600020.SH,中原高速,2003-09-01,2.2104,2.2104,2.3188,2.191,2.2827,21458637,174902637,0.0722,3.2663,8.1507,7.6638,2301600000,N/A,8631000000,280000000,0,1050000000,28.1214,4.9393,12.6618,15.0384,
600020.SH,中原高速,2003-09-02,2.2827,2.2827,2.291,2.2354,2.2438,13711433,111613819,-0.0389,-1.7032,8.1402,4.8969,2262400000,N/A,8484000000,280000000,0,1050000000,27.6424,4.8552,12.4461,14.7822,
600020.SH,中原高速,2003-09-03,2.2438,2.2438,2.2577,2.2049,2.2216,6954530,55652164,-0.0222,-0.9901,8.0023,2.4838,2240000000,N/A,8400000000,280000000,0,1050000000,27.3687,4.8071,12.3229,14.6359,
600020.SH,中原高速,2003-09-04,2.2216,2.2188,2.2521,2.2132,2.2327,5880275,47295561,0.0111,0.5,8.0431,2.1001,2251200000,N/A,8442000000,280000000,0,1050000000,27.5056,4.8311,12.3845,14.7091,
