代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600894.SH,广日股份,1996-03-28,N/A,1.9972,2.0547,1.899,1.9058,40807900,237646000,N/A,N/A,5.8235,68.0132,337800000,N/A,2252000000,60000000,0,400000000,20.5069,2.057,1.0554,N/A,
600894.SH,广日股份,1996-03-29,1.9058,1.8313,1.855,1.7535,1.811,12430700,66078907,-0.0948,-4.9734,5.3158,20.7178,321000000,N/A,2140000000,60000000,0,400000000,19.487,1.9547,1.0029,N/A,
600894.SH,广日股份,1996-04-01,1.811,1.8449,1.8956,1.7839,1.7907,8778491,47465877,-0.0203,-1.1215,5.4071,14.6308,317400000,N/A,2116000000,60000000,0,400000000,19.2685,1.9328,0.9917,N/A,
600894.SH,广日股份,1996-04-02,1.7907,1.7636,1.7873,1.7569,1.7602,4071100,21280985,-0.0305,-1.7013,5.2273,6.7852,312000000,N/A,2080000000,60000000,0,400000000,18.9406,1.8999,0.9748,N/A,
600894.SH,广日股份,1996-04-03,1.7602,1.7433,1.8076,1.7433,1.7941,3654900,19216927,0.0339,1.9231,5.2579,6.0915,318000000,N/A,2120000000,60000000,0,400000000,19.3049,1.9364,0.9935,N/A,
600894.SH,广日股份,1996-04-04,1.7941,1.7941,1.8076,1.7806,1.7873,1433900,7577000,-0.0068,-0.3774,5.2842,2.3898,316800000,N/A,2112000000,60000000,0,400000000,19.232,1.9291,0.9898,N/A,
600894.SH,广日股份,1996-04-05,1.7873,1.7602,1.8923,1.7535,1.8584,7154200,38831191,0.0711,3.9773,5.4277,11.9237,329400000,N/A,2196000000,60000000,0,400000000,19.9969,2.0058,1.0292,N/A,
600894.SH,广日股份,1996-04-08,1.8584,1.8449,1.8618,1.8076,1.8279,5951400,32234058,-0.0305,-1.6393,5.4162,9.919,324000000,N/A,2160000000,60000000,0,400000000,19.6691,1.973,1.0123,N/A,
600894.SH,广日股份,1996-04-09,1.8279,1.8212,1.8279,1.8043,1.811,2031900,10900416,-0.0169,-0.9259,5.3646,3.3865,321000000,N/A,2140000000,60000000,0,400000000,19.487,1.9547,1.0029,N/A,
600894.SH,广日股份,1996-04-10,1.811,1.811,1.8483,1.8076,1.8178,2762100,14935229,0.0068,0.3738,5.4072,4.6035,322200000,N/A,2148000000,60000000,0,400000000,19.5599,1.962,1.0067,N/A,
600894.SH,广日股份,1996-04-11,1.8178,1.8212,1.8381,1.811,1.8246,1801800,9692602,0.0068,0.3724,5.3794,3.003,323400000,N/A,2156000000,60000000,0,400000000,19.6327,1.9693,1.0104,N/A,
600894.SH,广日股份,1996-04-12,1.8246,1.8246,1.8584,1.8009,1.8178,2885700,15682917,-0.0068,-0.3711,5.4347,4.8095,322200000,N/A,2148000000,60000000,0,400000000,19.5599,1.962,1.0067,N/A,
600894.SH,广日股份,1996-04-15,1.8178,1.8076,1.8178,1.7873,1.8009,1908700,10149596,-0.0169,-0.9311,5.3175,3.1812,319200000,N/A,2128000000,60000000,0,400000000,19.3777,1.9437,0.9973,N/A,
600894.SH,广日股份,1996-04-16,1.8009,1.7941,1.8212,1.7907,1.811,1418100,7574525,0.0102,0.5639,5.3413,2.3635,321000000,N/A,2140000000,60000000,0,400000000,19.487,1.9547,1.0029,N/A,
600894.SH,广日股份,1996-04-17,1.811,1.8212,1.8246,1.8009,1.8178,2323500,12421520,0.0068,0.3738,5.346,3.8725,322200000,N/A,2148000000,60000000,0,400000000,19.5599,1.962,1.0067,N/A,
