股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
华特达因,000915,2016-06-13,21.44,19.93,21.44,19.32,27720,85873776.0,9.76,-8.24,-1.79,1.55
华特达因,000915,2016-06-14,19.68,20.35,20.55,19.68,23958,72354896.0,4.37,2.11,0.42,1.34
华特达因,000915,2016-06-15,20.08,21.12,21.32,20.06,23193,72130241.0,6.19,3.78,0.77,1.29
华特达因,000915,2016-06-16,21.05,20.88,21.52,20.67,18634,58468961.0,4.02,-1.14,-0.24,1.04
华特达因,000915,2016-06-17,21.07,20.93,21.55,20.8,19770,62201946.0,3.59,0.24,0.05,1.1
华特达因,000915,2016-06-20,20.91,21.29,21.37,20.47,25155,78375833.0,4.3,1.72,0.36,1.4
华特达因,000915,2016-06-21,21.45,20.97,21.53,20.86,21629,68061311.0,3.15,-1.5,-0.32,1.21
华特达因,000915,2016-06-22,20.85,22.31,22.54,20.78,41163,131486420.0,8.39,6.39,1.34,2.29
华特达因,000915,2016-06-23,22.28,22.72,23.14,22.12,77202,257727776.0,4.57,1.84,0.41,4.3
华特达因,000915,2016-06-24,22.78,21.94,22.78,20.98,50757,165280742.0,7.92,-3.43,-0.78,2.83
华特达因,000915,2016-06-27,21.86,22.61,22.8,21.85,37838,125327347.0,4.33,3.05,0.67,2.11
华特达因,000915,2016-06-28,22.82,25.17,25.17,22.8,147799,532367584.0,10.48,11.32,2.56,8.24
华特达因,000915,2016-06-29,25.66,24.7,25.93,24.51,84795,309600064.0,5.64,-1.87,-0.47,4.73
华特达因,000915,2016-06-30,24.68,24.22,25.16,24.07,59238,212288478.0,4.41,-1.94,-0.48,3.3
华特达因,000915,2016-07-01,24.39,25.3,25.8,24.32,87515,321978752.0,6.11,4.46,1.08,4.88
华特达因,000915,2016-07-04,25.09,25.72,26.16,24.94,56069,209121493.0,4.82,1.66,0.42,3.13
华特达因,000915,2016-07-05,25.7,25.28,25.85,24.62,55017,200758873.0,4.78,-1.71,-0.44,3.07
华特达因,000915,2016-07-06,25.07,25.47,25.85,24.71,41627,152631800.0,4.51,0.75,0.19,2.32
华特达因,000915,2016-07-07,25.36,24.82,25.38,24.49,45059,163039014.0,3.49,-2.55,-0.65,2.51
华特达因,000915,2016-07-08,24.98,25.35,25.61,24.78,37614,137662112.0,3.34,2.14,0.53,2.1
华特达因,000915,2016-07-11,28.01,28.18,28.18,27.15,104573,418920336.0,4.06,11.16,2.83,5.83
华特达因,000915,2016-07-12,28.28,30.15,30.78,27.85,237266,1000094592.0,10.4,6.99,1.97,13.23
华特达因,000915,2016-07-13,29.93,30.3,31.27,29.53,114764,497071648.0,5.77,0.5,0.15,6.4
华特达因,000915,2016-07-14,30.18,30.18,30.7,29.51,79957,344025744.0,3.93,-0.4,-0.12,4.46
华特达因,000915,2016-07-15,30.75,32.55,32.98,30.59,116191,523351792.0,7.92,7.85,2.37,6.48
华特达因,000915,2016-07-18,32.47,34.36,35.15,32.25,128418,612616512.0,8.91,5.56,1.81,7.16
华特达因,000915,2016-07-19,33.94,32.82,34.27,32.33,85786,401757312.0,5.65,-4.48,-1.54,4.78
华特达因,000915,2016-07-20,32.83,34.3,34.95,32.66,93727,447089664.0,6.98,4.51,1.48,5.23
华特达因,000915,2016-07-21,33.95,33.8,34.43,33.49,54872,262646707.0,2.74,-1.46,-0.5,3.06
华特达因,000915,2016-07-22,33.82,32.88,33.82,32.28,66081,307584368.0,4.56,-2.72,-0.92,3.68
华特达因,000915,2016-07-25,32.67,32.49,33.21,32.16,58639,270946768.0,3.19,-1.19,-0.39,3.27
华特达因,000915,2016-07-26,32.48,36.03,36.03,32.45,110177,536076320.0,11.02,10.9,3.54,6.14
华特达因,000915,2016-07-27,35.47,32.28,35.85,32.28,146584,698592288.0,9.91,-10.41,-3.75,8.17
华特达因,000915,2016-07-28,31.87,32.93,34.32,31.87,103321,485660176.0,7.59,2.01,0.65,5.76
华特达因,000915,2016-07-29,32.55,31.55,33.06,30.74,103885,470106448.0,7.05,-4.19,-1.38,5.79
华特达因,000915,2016-08-01,31.28,30.29,31.37,30.09,62733,274236480.0,4.06,-3.99,-1.26,3.5
华特达因,000915,2016-08-02,30.47,31.94,32.2,30.28,58816,261576602.0,6.34,5.45,1.65,3.28
华特达因,000915,2016-08-03,31.85,32.24,32.78,31.55,52411,238892856.0,3.85,0.94,0.3,2.92
华特达因,000915,2016-08-04,32.16,31.76,32.22,31.35,38691,174091935.0,2.7,-1.49,-0.48,2.16
华特达因,000915,2016-08-05,31.7,31.02,31.83,30.74,42195,186864101.0,3.43,-2.33,-0.74,2.35
华特达因,000915,2016-08-08,31.39,31.26,32.05,30.69,44888,199406641.0,4.38,0.77,0.24,2.5
华特达因,000915,2016-08-09,31.27,31.67,31.7,30.8,38450,170865504.0,2.88,1.31,0.41,2.14
华特达因,000915,2016-08-10,31.62,31.95,32.35,31.16,45156,203461484.0,3.76,0.88,0.28,2.52
华特达因,000915,2016-08-11,31.7,30.65,32.08,30.62,48050,212448221.0,4.57,-4.07,-1.3,2.68
华特达因,000915,2016-08-12,30.51,30.48,30.83,30.16,29568,128274570.0,2.19,-0.55,-0.17,1.65
华特达因,000915,2016-08-15,30.84,31.32,31.66,29.66,56340,248087456.0,6.56,2.76,0.84,3.14
华特达因,000915,2016-08-16,31.11,30.88,31.82,30.58,46563,205830364.0,3.96,-1.4,-0.44,2.6
华特达因,000915,2016-08-17,30.95,31.65,31.65,30.7,48001,213144643.0,3.08,2.49,0.77,2.68
华特达因,000915,2016-08-18,31.82,33.01,33.23,31.66,72407,335458992.0,4.96,4.3,1.36,4.04
华特达因,000915,2016-08-19,32.72,32.78,33.12,32.25,36054,166747027.0,2.64,-0.7,-0.23,2.01
华特达因,000915,2016-08-22,32.6,33.01,34.39,32.6,50353,239400199.0,5.46,0.7,0.23,2.81
华特达因,000915,2016-08-23,32.55,32.92,32.99,32.22,26901,123924060.0,2.33,-0.27,-0.09,1.5
华特达因,000915,2016-08-24,32.85,32.53,33.06,32.25,21920,101119476.0,2.46,-1.18,-0.39,1.22
华特达因,000915,2016-08-25,32.46,32.28,32.46,31.62,23198,105499297.0,2.58,-0.77,-0.25,1.29
华特达因,000915,2016-08-26,32.28,33.25,33.78,32.16,57898,271854192.0,5.02,3.0,0.97,3.23
华特达因,000915,2016-08-29,33.24,33.66,34.34,32.9,44458,211646079.0,4.33,1.23,0.41,2.48
华特达因,000915,2016-08-30,34.0,32.47,34.71,32.47,48325,229859569.0,6.65,-3.54,-1.19,2.69
华特达因,000915,2016-08-31,32.66,32.02,32.84,31.57,37192,168250519.0,3.91,-1.39,-0.45,2.07
华特达因,000915,2016-09-01,32.08,31.06,32.22,31.05,27528,123419504.0,3.65,-3.0,-0.96,1.53
华特达因,000915,2016-09-02,31.4,31.3,31.69,31.15,22049,98321775.0,1.74,0.77,0.24,1.23
华特达因,000915,2016-09-05,31.32,31.37,31.9,31.08,17681,79079732.0,2.62,0.22,0.07,0.99
华特达因,000915,2016-09-06,31.37,31.84,32.0,31.22,23850,107512087.0,2.49,1.5,0.47,1.33
华特达因,000915,2016-09-07,31.85,31.55,32.01,31.47,26386,118655303.0,1.7,-0.91,-0.29,1.47
华特达因,000915,2016-09-08,31.55,30.95,31.55,30.72,32319,142807114.0,2.63,-1.9,-0.6,1.8
华特达因,000915,2016-09-09,30.92,30.91,31.16,30.72,17560,77397061.0,1.42,-0.13,-0.04,0.98
华特达因,000915,2016-09-12,30.62,30.43,31.39,30.39,25861,113491988.0,3.24,-1.55,-0.48,1.44
华特达因,000915,2016-09-13,30.54,29.51,30.82,28.93,60444,254774481.0,6.21,-3.02,-0.92,3.37
华特达因,000915,2016-09-14,29.38,29.22,29.74,29.07,30670,128625952.0,2.27,-0.98,-0.29,1.71
华特达因,000915,2016-09-19,29.19,29.9,30.0,29.16,26883,113647072.0,2.87,2.33,0.68,1.5
华特达因,000915,2016-09-20,29.92,29.82,30.15,29.66,13579,57899762.0,1.64,-0.27,-0.08,0.76
华特达因,000915,2016-09-21,29.82,29.96,30.51,29.82,16049,69208284.0,2.31,0.47,0.14,0.89
华特达因,000915,2016-09-22,30.16,31.24,31.68,30.16,57534,254740224.0,5.07,4.27,1.28,3.21
华特达因,000915,2016-09-23,31.2,30.85,31.56,30.7,21591,95016854.0,2.75,-1.25,-0.39,1.2
华特达因,000915,2016-09-26,31.01,30.16,31.22,29.95,21086,92042396.0,4.12,-2.24,-0.69,1.18
华特达因,000915,2016-09-27,30.05,30.67,30.74,29.39,13315,57218613.0,4.48,1.69,0.51,0.74
华特达因,000915,2016-09-28,30.91,31.23,31.51,30.55,24788,109542648.0,3.13,1.83,0.56,1.38
华特达因,000915,2016-09-29,31.47,31.59,31.82,31.1,23687,106472101.0,2.31,1.15,0.36,1.32
华特达因,000915,2016-09-30,31.48,31.59,32.07,30.93,30319,135836806.0,3.61,0.0,0.0,1.69
华特达因,000915,2016-10-10,31.62,32.7,33.08,31.62,43398,200202480.0,4.62,3.51,1.11,2.42
华特达因,000915,2016-10-11,32.4,33.68,33.76,32.4,37115,174262739.0,4.16,3.0,0.98,2.07
华特达因,000915,2016-10-12,33.47,33.83,34.02,32.74,32792,155100314.0,3.8,0.45,0.15,1.83
华特达因,000915,2016-10-13,33.51,33.35,34.42,33.22,29283,140123616.0,3.55,-1.42,-0.48,1.63
华特达因,000915,2016-10-14,33.24,33.52,33.55,32.91,14942,70235588.0,1.92,0.51,0.17,0.83
华特达因,000915,2016-10-17,33.9,34.14,35.35,33.9,66405,325048848.0,4.33,1.85,0.62,3.7
华特达因,000915,2016-10-18,33.98,34.39,35.05,33.7,33778,163241463.0,3.95,0.73,0.25,1.88
华特达因,000915,2016-10-19,34.39,33.69,34.39,33.53,27294,130384767.0,2.5,-2.04,-0.7,1.52
华特达因,000915,2016-10-20,33.99,33.23,34.01,32.71,25602,120375551.0,3.86,-1.37,-0.46,1.43
华特达因,000915,2016-10-21,33.15,33.32,33.62,32.78,24684,116090062.0,2.53,0.27,0.09,1.38
华特达因,000915,2016-10-24,33.29,33.49,34.02,33.15,15289,72570611.0,2.61,0.51,0.17,0.85
华特达因,000915,2016-10-25,33.74,34.38,34.78,33.5,24567,119067107.0,3.82,2.66,0.89,1.37
华特达因,000915,2016-10-26,34.78,33.58,35.08,33.47,37424,180186684.0,4.68,-2.33,-0.8,2.09
