股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
古井贡酒,000596,2016-06-13,33.37,33.89,35.36,32.68,31568,144402941.0,8.01,1.32,0.44,0.82
古井贡酒,000596,2016-06-14,33.6,37.52,37.54,33.04,49630,236882960.0,13.28,10.71,3.63,1.29
古井贡酒,000596,2016-06-15,36.5,38.32,38.9,36.3,57492,282105936.0,6.93,2.13,0.8,1.5
古井贡酒,000596,2016-06-16,38.0,38.3,40.39,37.32,47633,239272618.0,8.01,-0.05,-0.02,1.24
古井贡酒,000596,2016-06-17,38.16,38.32,40.0,37.74,36660,183405425.0,5.9,0.05,0.02,0.96
古井贡酒,000596,2016-06-20,37.63,36.49,37.65,35.38,81975,391122944.0,5.92,-4.78,-1.83,2.14
古井贡酒,000596,2016-06-21,36.4,35.7,36.79,35.25,38587,182339688.0,4.22,-2.16,-0.79,1.01
古井贡酒,000596,2016-06-22,35.8,36.9,37.4,35.1,47255,226247366.0,6.44,3.36,1.2,1.23
古井贡酒,000596,2016-06-23,36.72,35.51,37.15,34.85,37112,175087997.0,6.23,-3.77,-1.39,0.97
古井贡酒,000596,2016-06-24,35.1,35.68,36.6,34.1,34512,161808003.0,7.04,0.48,0.17,0.9
古井贡酒,000596,2016-06-27,35.5,37.49,38.1,35.5,41775,203181340.0,7.29,5.07,1.81,1.09
古井贡酒,000596,2016-06-28,37.0,36.9,37.2,36.2,40147,192269641.0,2.67,-1.57,-0.59,1.05
古井贡酒,000596,2016-06-29,36.8,36.53,36.88,36.11,29194,139178869.0,2.09,-1.0,-0.37,0.76
古井贡酒,000596,2016-06-30,36.53,36.65,38.7,36.53,42915,209283149.0,5.94,0.33,0.12,1.12
古井贡酒,000596,2016-07-01,36.77,35.92,36.77,35.71,27449,130082654.0,2.89,-1.99,-0.73,0.72
古井贡酒,000596,2016-07-04,35.66,36.29,36.75,35.1,39711,187814382.0,4.59,1.03,0.37,1.04
古井贡酒,000596,2016-07-05,36.3,36.43,37.05,35.9,60263,287689936.0,3.17,0.39,0.14,1.57
古井贡酒,000596,2016-07-06,36.4,39.6,39.69,36.2,87242,433724192.0,9.58,8.7,3.17,2.27
古井贡酒,000596,2016-07-07,39.0,37.9,39.46,37.7,64447,319958048.0,4.44,-4.29,-1.7,1.68
古井贡酒,000596,2016-07-08,37.55,37.25,37.7,36.1,55074,264926810.0,4.22,-1.72,-0.65,1.44
古井贡酒,000596,2016-07-11,37.19,40.2,42.06,36.75,99236,503685008.0,14.26,7.92,2.95,2.59
古井贡酒,000596,2016-07-12,39.5,40.22,42.85,39.25,87015,456041872.0,8.96,0.05,0.02,2.27
古井贡酒,000596,2016-07-13,39.78,38.59,39.81,37.64,72171,357872896.0,5.4,-4.05,-1.63,1.88
古井贡酒,000596,2016-07-14,38.6,38.24,39.0,37.6,47672,235942934.0,3.63,-0.91,-0.35,1.24
古井贡酒,000596,2016-07-15,38.1,37.78,38.49,37.13,42637,208883896.0,3.56,-1.2,-0.46,1.11
古井贡酒,000596,2016-07-18,37.69,36.88,37.7,36.75,37221,180241453.0,2.51,-2.38,-0.9,0.97
古井贡酒,000596,2016-07-19,36.89,34.82,37.0,34.41,96195,447247312.0,7.02,-5.59,-2.06,2.51
古井贡酒,000596,2016-07-20,34.81,35.08,35.56,34.8,39273,182380827.0,2.18,0.75,0.26,1.02
古井贡酒,000596,2016-07-21,35.07,35.02,35.7,34.75,52130,243071877.0,2.71,-0.17,-0.06,1.36
古井贡酒,000596,2016-07-22,35.06,34.36,35.38,34.22,46047,211776660.0,3.31,-1.88,-0.66,1.2
古井贡酒,000596,2016-07-25,34.0,35.07,35.1,34.0,36682,169238043.0,3.2,2.07,0.71,0.96
古井贡酒,000596,2016-07-26,35.1,35.86,35.99,34.64,44894,209489849.0,3.85,2.25,0.79,1.17
古井贡酒,000596,2016-07-27,35.99,34.0,35.99,32.9,60253,274932224.0,8.62,-5.19,-1.86,1.57
古井贡酒,000596,2016-07-28,33.71,34.88,35.2,33.6,45954,211245997.0,4.71,2.59,0.88,1.2
古井贡酒,000596,2016-07-29,35.63,34.22,35.63,34.22,34461,159316929.0,4.04,-1.89,-0.66,0.9
古井贡酒,000596,2016-08-01,34.0,31.38,34.0,30.72,55712,239644492.0,9.59,-8.3,-2.84,1.45
古井贡酒,000596,2016-08-02,31.21,32.0,32.13,30.9,33842,144876664.0,3.92,1.98,0.62,0.88
古井贡酒,000596,2016-08-03,31.97,31.49,32.44,31.4,30246,130303214.0,3.25,-1.59,-0.51,0.79
古井贡酒,000596,2016-08-04,31.63,31.69,31.8,30.92,37592,160509339.0,2.79,0.64,0.2,0.98
古井贡酒,000596,2016-08-05,31.51,31.07,31.9,31.01,32553,139265092.0,2.81,-1.96,-0.62,0.85
古井贡酒,000596,2016-08-08,31.19,32.76,32.85,30.7,46111,199607188.0,6.92,5.44,1.69,1.2
古井贡酒,000596,2016-08-09,32.4,33.56,33.99,32.2,46234,205937702.0,5.46,2.44,0.8,1.21
古井贡酒,000596,2016-08-10,33.11,33.59,34.24,33.11,37476,168489344.0,3.37,0.09,0.03,0.98
古井贡酒,000596,2016-08-11,33.59,32.89,34.18,32.74,36347,162952318.0,4.29,-2.08,-0.7,0.95
古井贡酒,000596,2016-08-12,32.72,33.05,33.29,32.06,28440,124482848.0,3.74,0.49,0.16,0.74
古井贡酒,000596,2016-08-15,33.2,34.48,35.1,32.71,44405,201889841.0,7.23,4.33,1.43,1.16
古井贡酒,000596,2016-08-16,34.81,34.14,35.42,33.7,46341,212785522.0,4.99,-0.99,-0.34,1.21
古井贡酒,000596,2016-08-17,34.58,34.64,35.74,34.21,40689,187929249.0,4.48,1.46,0.5,1.06
古井贡酒,000596,2016-08-18,34.21,33.8,34.64,33.65,33057,149439057.0,2.86,-2.42,-0.84,0.86
