股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
神雾节能,000820,2016-06-20,17.07,16.68,17.15,16.31,188613,318160112.0,5.39,6.99,1.09,8.54
神雾节能,000820,2016-06-21,16.68,18.09,18.24,16.51,157918,274061936.0,10.37,8.45,1.41,7.15
神雾节能,000820,2016-06-22,18.22,17.81,18.27,17.64,91084,162662893.0,3.48,-1.55,-0.28,4.12
神雾节能,000820,2016-06-23,17.84,18.29,18.85,17.64,111908,207095271.0,6.79,2.7,0.48,5.07
神雾节能,000820,2016-06-24,18.2,17.73,18.49,16.77,106965,189226663.0,9.4,-3.06,-0.56,4.84
神雾节能,000820,2016-06-27,17.6,18.17,18.47,17.47,74224,133919833.0,5.64,2.48,0.44,3.36
神雾节能,000820,2016-06-28,17.85,17.91,18.25,17.85,63321,113994862.0,2.2,-1.43,-0.26,2.87
神雾节能,000820,2016-06-29,18.1,17.82,18.48,17.61,60291,108385470.0,4.86,-0.5,-0.09,2.73
神雾节能,000820,2016-06-30,18.13,18.0,18.23,17.8,69325,124926241.0,2.41,1.01,0.18,3.14
神雾节能,000820,2016-07-01,18.0,19.02,19.34,18.0,113751,215125465.0,7.44,5.67,1.02,5.15
神雾节能,000820,2016-07-04,18.73,19.14,19.9,18.73,83586,162485538.0,6.15,0.63,0.12,3.78
神雾节能,000820,2016-07-05,19.17,18.9,19.58,18.6,72295,136529494.0,5.12,-1.25,-0.24,3.27
神雾节能,000820,2016-07-06,19.0,18.93,19.34,18.77,60728,115632442.0,3.02,0.16,0.03,2.75
神雾节能,000820,2016-07-07,18.91,18.64,19.0,18.48,52677,98357936.0,2.75,-1.53,-0.29,2.38
神雾节能,000820,2016-07-08,18.65,18.72,18.93,18.55,28963,54319660.0,2.04,0.43,0.08,1.31
神雾节能,000820,2016-07-11,18.72,18.99,19.39,18.6,67104,127829699.0,4.22,1.44,0.27,3.04
神雾节能,000820,2016-07-12,18.99,19.05,19.35,18.89,63862,121375455.0,2.42,0.32,0.06,2.89
神雾节能,000820,2016-07-13,19.06,19.02,19.21,18.88,42408,80560612.0,1.73,-0.16,-0.03,1.92
神雾节能,000820,2016-07-14,19.01,18.99,19.09,18.82,35135,66713292.0,1.42,-0.16,-0.03,1.59
神雾节能,000820,2016-07-15,18.89,19.38,19.56,18.89,42509,81850007.0,3.53,2.05,0.39,1.92
神雾节能,000820,2016-07-18,19.4,19.3,19.57,19.2,25465,49267652.0,1.91,-0.41,-0.08,1.15
神雾节能,000820,2016-07-19,19.45,18.2,19.45,18.2,101196,187795014.0,6.48,-5.7,-1.1,4.58
神雾节能,000820,2016-07-20,18.22,18.26,18.49,17.98,45491,83256241.0,2.8,0.33,0.06,2.06
神雾节能,000820,2016-07-21,18.26,18.41,18.62,18.25,34203,63136210.0,2.03,0.82,0.15,1.55
神雾节能,000820,2016-07-22,18.42,17.87,18.58,17.65,74761,134098239.0,5.05,-2.93,-0.54,3.38
神雾节能,000820,2016-07-25,18.05,17.5,18.05,17.28,44515,77788717.0,4.31,-2.07,-0.37,2.02
神雾节能,000820,2016-07-26,17.6,18.56,18.65,17.55,51352,93476196.0,6.29,6.06,1.06,2.32
神雾节能,000820,2016-07-27,18.56,17.9,19.05,17.65,73222,133441358.0,7.54,-3.56,-0.66,3.32
神雾节能,000820,2016-07-28,17.89,18.18,18.49,17.82,40014,72738940.0,3.74,1.56,0.28,1.81
神雾节能,000820,2016-07-29,18.18,18.36,18.59,18.04,28808,53041169.0,3.03,0.99,0.18,1.3
神雾节能,000820,2016-08-01,18.42,19.82,20.2,18.42,170163,333784896.0,9.69,7.95,1.46,7.7
神雾节能,000820,2016-08-02,19.63,19.85,20.24,19.5,116374,231726536.0,3.73,0.15,0.03,5.27
神雾节能,000820,2016-08-03,19.76,19.86,20.04,19.53,79915,157775284.0,2.57,0.05,0.01,3.62
神雾节能,000820,2016-08-04,19.89,20.12,20.4,19.46,118828,237515241.0,4.73,1.31,0.26,5.38
神雾节能,000820,2016-08-05,20.05,20.25,20.38,19.84,93519,188587901.0,2.68,0.65,0.13,4.23
神雾节能,000820,2016-08-08,20.0,19.95,20.2,19.53,42883,85612526.0,3.31,-1.48,-0.3,1.94
神雾节能,000820,2016-08-09,20.12,19.95,20.24,19.9,66261,132493686.0,1.7,0.0,0.0,3.0
神雾节能,000820,2016-08-10,19.93,19.53,20.1,19.41,72763,142376578.0,3.46,-2.11,-0.42,3.29
神雾节能,000820,2016-08-11,19.41,19.12,19.41,19.05,27807,53397798.0,1.84,-2.1,-0.41,1.26
神雾节能,000820,2016-08-12,19.28,19.23,19.28,19.0,23332,44721024.0,1.46,0.58,0.11,1.06
神雾节能,000820,2016-08-15,19.2,19.49,19.7,19.03,55610,108115659.0,3.48,1.35,0.26,2.52
神雾节能,000820,2016-08-16,19.49,19.64,19.85,19.49,39487,77619493.0,1.85,0.77,0.15,1.79
神雾节能,000820,2016-08-17,19.63,19.56,19.74,19.39,28016,54799085.0,1.78,-0.41,-0.08,1.27
神雾节能,000820,2016-08-18,19.49,19.36,19.62,19.27,33457,64892419.0,1.79,-1.02,-0.2,1.51
神雾节能,000820,2016-08-19,19.5,20.15,20.26,19.35,58654,117292912.0,4.7,4.08,0.79,2.66
神雾节能,000820,2016-08-22,20.16,20.84,21.45,20.0,115926,240239234.0,7.2,3.42,0.69,5.25
神雾节能,000820,2016-08-23,20.54,21.46,21.9,20.51,72437,155390552.0,6.67,2.98,0.62,3.28
神雾节能,000820,2016-08-24,21.45,21.55,22.02,21.41,68282,148374529.0,2.84,0.42,0.09,3.09
神雾节能,000820,2016-08-25,21.46,21.65,21.97,20.95,62258,134319580.0,4.73,0.46,0.1,2.82
神雾节能,000820,2016-08-26,21.7,21.9,21.9,21.4,48086,104253919.0,2.31,1.15,0.25,2.18
神雾节能,000820,2016-08-29,21.9,24.09,24.09,21.84,149907,349873488.0,10.27,10.0,2.19,6.79
神雾节能,000820,2016-08-30,24.27,23.8,24.98,23.19,128766,310555504.0,7.43,-1.2,-0.29,5.83
神雾节能,000820,2016-08-31,23.99,23.62,24.19,23.28,56210,133045226.0,3.82,-0.76,-0.18,2.54
神雾节能,000820,2016-09-01,23.62,25.41,25.98,23.62,119035,296876352.0,9.99,7.58,1.79,5.39
神雾节能,000820,2016-09-02,25.39,25.34,25.6,24.81,71579,180595092.0,3.11,-0.28,-0.07,3.24
神雾节能,000820,2016-09-05,25.36,25.29,26.9,24.7,104214,271101280.0,8.68,-0.2,-0.05,4.72
神雾节能,000820,2016-09-06,25.47,25.69,26.0,24.51,80904,205064930.0,5.89,1.58,0.4,3.66
神雾节能,000820,2016-09-07,25.51,25.47,26.1,24.98,86238,219831259.0,4.36,-0.86,-0.22,3.9
神雾节能,000820,2016-09-08,25.4,25.64,25.96,25.22,40760,104093545.0,2.91,0.67,0.17,1.85
神雾节能,000820,2016-09-09,25.65,26.98,27.28,25.65,97812,260934727.0,6.36,5.23,1.34,4.43
神雾节能,000820,2016-09-12,26.36,26.62,28.28,26.36,112064,304417184.0,7.12,-1.33,-0.36,5.07
神雾节能,000820,2016-09-13,27.0,26.58,27.92,26.3,96876,262459082.0,6.09,-0.15,-0.04,4.39
神雾节能,000820,2016-09-14,26.59,25.85,27.35,25.08,59706,157023515.0,8.54,-2.75,-0.73,2.7
神雾节能,000820,2016-09-19,25.51,25.31,25.9,24.89,66426,167473763.0,3.91,-2.09,-0.54,3.01
神雾节能,000820,2016-09-20,25.44,25.32,25.87,25.12,39207,99779300.0,2.96,0.04,0.01,1.78
神雾节能,000820,2016-09-21,25.69,25.43,25.69,25.21,27325,69433526.0,1.9,0.43,0.11,1.24
