股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
天健集团,000090,2016-06-13,3.89,3.68,3.9,3.68,49499,62198366.0,5.58,-6.6,-0.26,0.9
天健集团,000090,2016-06-14,3.66,3.68,3.71,3.66,28929,35598644.0,1.36,0.0,0.0,0.52
天健集团,000090,2016-06-15,3.65,3.83,3.85,3.59,79907,99858274.0,7.07,4.08,0.15,1.45
天健集团,000090,2016-06-16,3.81,3.75,3.83,3.73,40184,50268971.0,2.61,-2.09,-0.08,0.73
天健集团,000090,2016-06-17,3.79,3.8,3.84,3.74,70785,62456034.0,2.67,1.33,0.05,0.92
天健集团,000090,2016-06-20,3.8,3.72,3.83,3.69,40036,34835760.0,3.68,-2.11,-0.08,0.52
天健集团,000090,2016-06-21,3.77,3.65,3.78,3.61,48201,41910058.0,4.57,-1.88,-0.07,0.62
天健集团,000090,2016-06-22,3.6,3.72,3.75,3.6,37712,32689342.0,4.11,1.92,0.07,0.49
天健集团,000090,2016-06-23,3.72,3.66,3.78,3.64,56045,48634115.0,3.76,-1.61,-0.06,0.72
天健集团,000090,2016-06-24,3.69,3.52,3.71,3.4,74895,63563653.0,8.47,-3.83,-0.14,0.97
天健集团,000090,2016-06-27,3.46,3.66,3.66,3.46,54127,46250221.0,5.68,3.98,0.14,0.7
天健集团,000090,2016-06-28,3.63,3.76,3.8,3.6,71136,61917958.0,5.46,2.73,0.1,0.92
天健集团,000090,2016-06-29,3.78,3.78,3.84,3.73,54842,48314714.0,2.93,0.53,0.02,0.71
天健集团,000090,2016-06-30,3.78,3.78,3.8,3.73,44823,39374581.0,1.85,0.0,0.0,0.58
天健集团,000090,2016-07-01,3.76,3.8,3.88,3.76,70992,63086323.0,3.17,0.53,0.02,0.92
天健集团,000090,2016-07-04,3.81,3.87,3.94,3.81,78543,70496835.0,3.42,1.84,0.07,1.02
天健集团,000090,2016-07-05,3.91,3.93,3.99,3.86,66239,59758406.0,3.36,1.55,0.06,0.86
天健集团,000090,2016-07-06,3.93,3.96,4.06,3.93,74645,67926292.0,3.31,0.76,0.03,0.96
天健集团,000090,2016-07-07,3.95,3.9,3.96,3.85,67116,60318955.0,2.78,-1.52,-0.06,0.87
天健集团,000090,2016-07-08,3.9,3.89,3.95,3.85,64893,58321828.0,2.56,-0.26,-0.01,0.84
天健集团,000090,2016-07-11,3.91,3.88,3.94,3.87,55664,50005086.0,1.8,-0.26,-0.01,0.72
天健集团,000090,2016-07-12,3.88,3.88,3.91,3.74,78617,69921291.0,4.38,0.0,0.0,1.02
天健集团,000090,2016-07-13,3.9,3.94,3.97,3.88,82091,74278286.0,2.32,1.55,0.06,1.06
天健集团,000090,2016-07-14,3.94,3.93,3.96,3.88,72123,65028524.0,2.03,-0.25,-0.01,0.93
天健集团,000090,2016-07-15,3.94,4.04,4.13,3.94,158121,145577085.0,4.83,2.8,0.11,2.04
天健集团,000090,2016-07-18,4.04,3.92,4.04,3.88,76250,69073109.0,3.96,-2.97,-0.12,0.99
天健集团,000090,2016-07-19,3.91,3.93,3.94,3.87,52374,47029227.0,1.79,0.26,0.01,0.68
天健集团,000090,2016-07-20,3.93,3.94,3.98,3.9,62710,56805552.0,2.04,0.25,0.01,0.81
天健集团,000090,2016-07-21,3.92,4.01,4.07,3.92,107213,97841809.0,3.81,1.78,0.07,1.39
天健集团,000090,2016-07-22,3.99,3.94,4.04,3.93,66175,60373850.0,2.74,-1.75,-0.07,0.86
天健集团,000090,2016-07-25,3.94,4.01,4.01,3.9,51716,46884532.0,2.79,1.78,0.07,0.67
天健集团,000090,2016-07-26,4.0,4.06,4.1,3.97,74189,68430681.0,3.24,1.25,0.05,0.96
天健集团,000090,2016-07-27,4.1,3.87,4.1,3.8,118198,106777120.0,7.39,-4.68,-0.19,1.53
天健集团,000090,2016-07-28,3.87,3.88,3.92,3.82,78135,69855299.0,2.58,0.26,0.01,1.01
天健集团,000090,2016-07-29,3.88,3.78,3.9,3.76,83188,73523038.0,3.61,-2.58,-0.1,1.08
天健集团,000090,2016-08-01,3.76,3.72,3.8,3.6,71024,61513766.0,5.29,-1.59,-0.06,0.92
天健集团,000090,2016-08-02,3.74,3.77,3.79,3.69,49990,43673457.0,2.69,1.34,0.05,0.65
天健集团,000090,2016-08-03,3.75,4.33,4.33,3.75,352407,329287040.0,15.38,14.85,0.56,4.56
天健集团,000090,2016-08-04,4.36,4.2,4.36,4.16,292167,277590416.0,4.62,-3.0,-0.13,3.78
天健集团,000090,2016-08-05,4.19,4.22,4.31,4.12,223694,211734215.0,4.52,0.48,0.02,2.89
天健集团,000090,2016-08-08,4.25,4.3,4.44,4.21,248499,239382378.0,5.45,1.9,0.08,3.21
天健集团,000090,2016-08-09,4.27,4.3,4.3,4.15,170830,162123298.0,3.49,0.0,0.0,2.21
天健集团,000090,2016-08-10,4.26,4.18,4.26,4.16,110015,103983989.0,2.33,-2.79,-0.12,1.42
天健集团,000090,2016-08-11,4.18,4.23,4.3,4.17,164794,156397616.0,3.11,1.2,0.05,2.13
天健集团,000090,2016-08-12,4.23,4.38,4.39,4.16,219840,210681068.0,5.44,3.55,0.15,2.84
天健集团,000090,2016-08-15,4.4,4.56,4.72,4.35,419893,419767568.0,8.45,4.11,0.18,5.43
天健集团,000090,2016-08-16,4.57,4.63,4.78,4.44,302572,305854016.0,7.46,1.54,0.07,3.91
天健集团,000090,2016-08-17,4.58,4.6,4.84,4.54,240154,244168770.0,6.48,-0.65,-0.03,3.1
天健集团,000090,2016-08-18,4.55,4.71,4.87,4.49,323157,330324048.0,8.26,2.39,0.11,4.18
天健集团,000090,2016-08-19,4.68,4.62,4.68,4.56,141311,142530283.0,2.55,-1.91,-0.09,1.83
天健集团,000090,2016-08-22,4.58,4.37,4.63,4.36,173242,171548389.0,5.84,-5.41,-0.25,2.24
天健集团,000090,2016-08-23,4.38,4.37,4.42,4.31,100645,97576808.0,2.52,0.0,0.0,1.3
天健集团,000090,2016-08-24,4.4,4.35,4.44,4.33,77008,74826946.0,2.52,-0.46,-0.02,1.0
天健集团,000090,2016-08-25,4.31,4.22,4.31,4.13,129495,122635184.0,4.14,-2.99,-0.13,1.67
天健集团,000090,2016-08-26,4.24,4.22,4.3,4.17,69916,66618566.0,3.08,0.0,0.0,0.9
天健集团,000090,2016-08-29,4.24,4.4,4.4,4.22,92931,89785893.0,4.27,4.27,0.18,1.2
天健集团,000090,2016-08-30,4.39,4.3,4.44,4.29,65174,63144559.0,3.41,-2.27,-0.1,0.84
天健集团,000090,2016-08-31,4.31,4.34,4.41,4.25,81321,78699255.0,3.72,0.93,0.04,1.05
天健集团,000090,2016-09-01,4.35,4.21,4.35,4.21,65874,63045910.0,3.23,-3.0,-0.13,0.85
天健集团,000090,2016-09-02,4.2,4.1,4.25,4.05,94593,88336505.0,4.75,-2.61,-0.11,1.22
天健集团,000090,2016-09-05,4.13,4.13,4.17,4.08,102157,95194225.0,2.2,0.73,0.03,1.32
天健集团,000090,2016-09-06,4.12,4.19,4.19,4.03,82482,76846942.0,3.87,1.45,0.06,1.07
天健集团,000090,2016-09-07,4.18,4.26,4.38,4.17,134501,129287760.0,5.01,1.67,0.07,1.74
天健集团,000090,2016-09-08,4.25,4.38,4.39,4.24,119793,116004134.0,3.52,2.82,0.12,1.55
天健集团,000090,2016-09-09,4.38,4.29,4.42,4.28,84924,82202722.0,3.2,-2.05,-0.09,1.1
天健集团,000090,2016-09-12,4.46,4.9,4.9,4.46,432015,448469648.0,10.26,14.22,0.61,5.58
天健集团,000090,2016-09-13,4.94,5.17,5.53,4.91,1073370,1180636816.0,12.65,5.51,0.27,13.88
天健集团,000090,2016-09-14,4.97,4.77,5.04,4.65,584959,611166272.0,7.54,-7.74,-0.4,7.56
天健集团,000090,2016-09-19,4.83,4.87,4.9,4.67,350816,364254224.0,4.82,2.1,0.1,4.54
天健集团,000090,2016-09-20,4.86,4.96,4.97,4.72,356213,373666480.0,5.13,1.85,0.09,4.6
天健集团,000090,2016-09-21,4.89,4.77,4.89,4.75,234681,244264058.0,2.82,-3.83,-0.19,3.03
天健集团,000090,2016-09-22,4.81,4.76,4.94,4.75,234690,245731903.0,3.98,-0.21,-0.01,3.03
天健集团,000090,2016-09-23,4.77,4.65,4.78,4.62,212761,216757432.0,3.36,-2.31,-0.11,2.75
天健集团,000090,2016-09-26,4.65,4.48,4.71,4.48,213130,214306932.0,4.95,-3.66,-0.17,2.76
