股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
消费领先,000148,2016-06-13,6091.2,5948.27,6121.67,5946.15,24228252,34830692608.0,2.85,-3.35,-205.95,0.0
消费领先,000148,2016-06-14,5923.25,5962.4,5965.11,5912.13,19096525,26097343744.0,0.89,0.24,14.13,0.0
消费领先,000148,2016-06-15,5892.92,6044.6,6066.18,5886.18,23430831,33420226304.0,3.02,1.38,82.2,0.0
消费领先,000148,2016-06-16,6020.09,5991.53,6033.17,5975.87,19647479,27684121088.0,0.95,-0.88,-53.07,0.0
消费领先,000148,2016-06-17,5980.87,6017.17,6061.36,5980.87,22868365,31668361216.0,1.34,0.43,25.64,0.0
消费领先,000148,2016-06-20,6021.54,6013.17,6025.02,5957.52,16296516,22700356096.0,1.12,-0.07,-4.0,0.0
消费领先,000148,2016-06-21,6037.33,5976.74,6087.22,5959.76,21052304,29445025280.0,2.12,-0.61,-36.43,0.0
消费领先,000148,2016-06-22,5964.18,6043.79,6044.98,5956.86,17118957,24581416448.0,1.47,1.12,67.05,0.0
消费领先,000148,2016-06-23,6038.01,6017.66,6039.19,5985.76,19400849,25895545856.0,0.88,-0.43,-26.13,0.0
消费领先,000148,2016-06-24,6003.91,5931.17,6040.46,5827.13,26041513,34757961728.0,3.55,-1.44,-86.49,0.0
消费领先,000148,2016-06-27,5901.41,6049.05,6050.11,5900.44,22428058,33556695040.0,2.52,1.99,117.88,0.0
消费领先,000148,2016-06-28,6023.78,6105.91,6110.74,6018.83,25366442,36481821696.0,1.52,0.94,56.86,0.0
消费领先,000148,2016-06-29,6120.93,6127.86,6132.94,6096.84,27244015,36675249920.0,0.59,0.36,21.95,0.0
消费领先,000148,2016-06-30,6137.33,6139.48,6171.1,6127.01,23089864,32174347008.0,0.72,0.19,11.62,0.0
消费领先,000148,2016-07-01,6144.34,6125.95,6162.77,6109.65,18753259,26386298368.0,0.87,-0.22,-13.53,0.0
消费领先,000148,2016-07-04,6100.88,6226.27,6234.39,6097.03,30634934,40931474176.0,2.24,1.64,100.32,0.0
消费领先,000148,2016-07-05,6234.51,6238.3,6255.09,6219.44,26554343,35404820992.0,0.57,0.19,12.03,0.0
消费领先,000148,2016-07-06,6220.01,6300.16,6301.67,6199.24,25937113,35943854592.0,1.64,0.99,61.86,0.0
消费领先,000148,2016-07-07,6293.19,6320.73,6348.74,6279.44,32054713,43464757248.0,1.1,0.33,20.57,0.0
消费领先,000148,2016-07-08,6301.01,6280.43,6312.7,6266.24,21972166,30418772480.0,0.74,-0.64,-40.3,0.0
消费领先,000148,2016-07-11,6289.89,6330.75,6404.27,6289.89,29238160,42856095232.0,1.82,0.8,50.32,0.0
消费领先,000148,2016-07-12,6335.61,6486.67,6488.34,6335.61,39957384,55677894656.0,2.41,2.46,155.92,0.0
消费领先,000148,2016-07-13,6490.87,6495.59,6531.32,6469.78,43076383,54497413376.0,0.95,0.14,8.92,0.0
消费领先,000148,2016-07-14,6484.57,6496.53,6503.48,6451.31,25607655,33306320640.0,0.8,0.01,0.94,0.0
消费领先,000148,2016-07-15,6504.04,6496.59,6515.48,6468.01,24241966,33843459072.0,0.73,0.0,0.06,0.0
消费领先,000148,2016-07-18,6490.65,6467.3,6499.31,6439.1,27962275,35489470208.0,0.93,-0.45,-29.29,0.0
消费领先,000148,2016-07-19,6461.68,6427.61,6468.84,6370.99,22595098,30587098112.0,1.51,-0.61,-39.69,0.0
消费领先,000148,2016-07-20,6424.75,6425.95,6453.71,6397.21,18750175,25168201472.0,0.88,-0.03,-1.66,0.0
消费领先,000148,2016-07-21,6427.57,6469.5,6502.67,6427.57,22890399,32767216128.0,1.17,0.68,43.55,0.0
消费领先,000148,2016-07-22,6455.27,6405.65,6465.01,6399.52,21710807,30319287808.0,1.01,-0.99,-63.85,0.0
消费领先,000148,2016-07-25,6402.59,6440.7,6459.46,6400.72,18680543,24992954368.0,0.92,0.55,35.05,0.0
消费领先,000148,2016-07-26,6437.13,6533.11,6535.01,6432.84,22327082,31193186560.0,1.59,1.43,92.41,0.0
消费领先,000148,2016-07-27,6539.96,6413.2,6560.74,6286.35,41467057,56434584832.0,4.2,-1.84,-119.91,0.0
消费领先,000148,2016-07-28,6389.54,6431.69,6460.53,6364.02,26582067,37029201408.0,1.5,0.29,18.49,0.0
消费领先,000148,2016-07-29,6430.01,6402.18,6449.58,6386.29,20747659,28781706752.0,0.98,-0.46,-29.51,0.0
消费领先,000148,2016-08-01,6377.61,6312.35,6380.58,6265.23,21706642,28470446336.0,1.8,-1.4,-89.83,0.0
消费领先,000148,2016-08-02,6300.78,6339.18,6339.96,6277.93,15272683,20441665792.0,0.98,0.43,26.83,0.0
消费领先,000148,2016-08-03,6322.52,6347.43,6366.11,6309.4,17830396,23164478208.0,0.89,0.13,8.25,0.0
