股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
现代投资,000900,2016-06-13,3.58,3.46,3.58,3.46,84161,55437432.0,3.33,-3.89,-0.14,0.83
现代投资,000900,2016-06-14,3.47,3.42,3.48,3.41,69985,45179569.0,2.02,-1.16,-0.04,0.69
现代投资,000900,2016-06-15,3.4,3.5,3.52,3.38,69008,44938550.0,4.09,2.34,0.08,0.68
现代投资,000900,2016-06-16,3.5,3.46,3.5,3.44,53903,35062864.0,1.71,-1.14,-0.04,0.53
现代投资,000900,2016-06-17,3.47,3.48,3.52,3.46,52641,34394446.0,1.73,0.58,0.02,0.52
现代投资,000900,2016-06-20,3.48,3.49,3.5,3.45,43856,28573950.0,1.44,0.29,0.01,0.43
现代投资,000900,2016-06-21,3.51,3.5,3.56,3.48,63878,42033577.0,2.29,0.29,0.01,0.63
现代投资,000900,2016-06-22,3.48,3.56,3.56,3.48,59994,39572096.0,2.29,1.71,0.06,0.59
现代投资,000900,2016-06-23,3.56,3.56,3.57,3.52,47348,31331986.0,1.4,0.0,0.0,0.47
现代投资,000900,2016-06-24,3.56,3.55,3.58,3.48,86536,57020731.0,2.81,-0.28,-0.01,0.86
现代投资,000900,2016-06-27,3.53,3.6,3.62,3.52,62147,41402385.0,2.82,1.41,0.05,0.62
现代投资,000900,2016-06-28,3.56,3.61,3.62,3.55,54695,36484216.0,1.94,0.28,0.01,0.54
现代投资,000900,2016-06-29,3.62,3.64,3.64,3.6,73764,49628996.0,1.11,0.83,0.03,0.73
现代投资,000900,2016-06-30,3.67,3.63,3.7,3.62,68019,46085190.0,2.2,-0.27,-0.01,0.67
现代投资,000900,2016-07-01,3.63,3.63,3.66,3.62,41244,27834089.0,1.1,0.0,0.0,0.41
现代投资,000900,2016-07-04,3.6,3.72,3.74,3.6,106899,72975767.0,3.86,2.48,0.09,1.06
现代投资,000900,2016-07-05,3.73,3.73,3.74,3.7,70454,48409083.0,1.08,0.27,0.01,0.7
现代投资,000900,2016-07-06,3.75,3.74,3.76,3.71,62407,43029168.0,1.34,0.27,0.01,0.62
