股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
烯碳退,000511,2016-11-22,8.47,8.47,8.47,8.47,23872,20219584.0,0.0,-5.04,-0.45,0.21
烯碳退,000511,2016-11-23,8.05,8.05,8.05,8.05,16561,13331605.0,0.0,-4.96,-0.42,0.14
烯碳退,000511,2016-11-24,7.65,7.65,7.65,7.65,14133,10811745.0,0.0,-4.97,-0.4,0.12
烯碳退,000511,2016-11-25,7.27,7.27,7.27,7.27,18149,13194323.0,0.0,-4.97,-0.38,0.16
烯碳退,000511,2016-11-28,6.91,6.91,6.91,6.91,38762,26784542.0,0.0,-4.95,-0.36,0.34
烯碳退,000511,2016-11-29,6.56,6.56,6.56,6.56,41992,27546752.0,0.0,-5.07,-0.35,0.36
烯碳退,000511,2016-11-30,6.23,6.23,6.23,6.23,24088,15006824.0,0.0,-5.03,-0.33,0.21
烯碳退,000511,2016-12-01,5.92,5.92,5.92,5.92,47695,28235440.0,0.0,-4.98,-0.31,0.41
烯碳退,000511,2016-12-02,5.85,6.22,6.22,5.85,1752177,1063420816.0,6.25,5.07,0.3,15.17
烯碳退,000511,2016-12-05,6.08,6.03,6.15,5.91,1366607,817213200.0,3.86,-3.05,-0.19,11.83
烯碳退,000511,2016-12-06,5.99,5.94,6.06,5.9,598729,356627456.0,2.65,-1.49,-0.09,5.18
烯碳退,000511,2016-12-07,5.94,6.1,6.2,5.92,719203,438284208.0,4.71,2.69,0.16,6.23
烯碳退,000511,2016-12-08,6.12,6.03,6.15,6.0,478955,289201984.0,2.46,-1.15,-0.07,4.15
烯碳退,000511,2016-12-09,6.04,5.9,6.06,5.85,537815,318487504.0,3.48,-2.16,-0.13,4.66
烯碳退,000511,2016-12-12,5.86,5.61,5.87,5.61,546877,308104608.0,4.41,-4.92,-0.29,4.74
烯碳退,000511,2016-12-13,5.5,5.89,5.89,5.33,877832,501083968.0,9.98,4.99,0.28,7.6
烯碳退,000511,2016-12-14,5.93,6.1,6.18,5.93,904842,547540496.0,4.24,3.57,0.21,7.84
烯碳退,000511,2016-12-15,6.03,6.06,6.15,6.0,501282,304422576.0,2.46,-0.66,-0.04,4.34
烯碳退,000511,2016-12-16,6.01,6.36,6.36,5.98,838141,523989184.0,6.27,4.95,0.3,7.26
烯碳退,000511,2016-12-19,6.4,6.68,6.68,6.4,759227,498721648.0,4.4,5.03,0.32,6.57
烯碳退,000511,2016-12-20,6.88,6.44,6.88,6.36,932798,614689312.0,7.78,-3.59,-0.24,8.08
烯碳退,000511,2016-12-21,6.45,6.51,6.63,6.36,617475,400184480.0,4.19,1.09,0.07,5.35
烯碳退,000511,2016-12-22,6.48,6.28,6.48,6.26,490928,311325088.0,3.38,-3.53,-0.23,4.25
烯碳退,000511,2016-12-23,6.28,6.31,6.44,6.24,374427,236621663.0,3.18,0.48,0.03,3.24
烯碳退,000511,2016-12-26,6.25,6.17,6.29,5.99,353654,216040826.0,4.75,-2.22,-0.14,3.06
烯碳退,000511,2016-12-27,6.14,6.16,6.26,6.07,299034,184352797.0,3.08,-0.16,-0.01,2.59
烯碳退,000511,2016-12-28,6.13,6.47,6.47,6.13,756492,483034144.0,5.52,5.03,0.31,6.55
烯碳退,000511,2016-12-29,6.41,6.35,6.5,6.33,511904,328056640.0,2.63,-1.85,-0.12,4.43
烯碳退,000511,2016-12-30,6.37,6.38,6.47,6.31,331873,211852932.0,2.52,0.47,0.03,2.87
烯碳退,000511,2017-01-03,6.41,6.42,6.6,6.39,337979,218346127.0,3.29,0.63,0.04,2.93
烯碳退,000511,2017-01-04,6.45,6.43,6.46,6.33,324448,207252043.0,2.02,0.16,0.01,2.81
烯碳退,000511,2017-01-05,6.42,6.26,6.42,6.21,456354,287682064.0,3.27,-2.64,-0.17,3.95
烯碳退,000511,2017-01-06,6.22,6.09,6.24,6.06,374800,229154357.0,2.88,-2.72,-0.17,3.25
烯碳退,000511,2017-01-09,6.06,6.11,6.19,6.02,245983,150614949.0,2.79,0.33,0.02,2.13
烯碳退,000511,2017-01-10,6.08,6.06,6.15,6.06,192676,117387173.0,1.47,-0.82,-0.05,1.67
烯碳退,000511,2017-01-11,5.9,5.76,5.95,5.76,582369,338174192.0,3.14,-4.95,-0.3,5.04
烯碳退,000511,2017-01-12,5.64,5.6,5.64,5.47,614880,340306592.0,2.95,-2.78,-0.16,5.32
烯碳退,000511,2017-01-13,5.55,5.44,5.6,5.41,236824,130332793.0,3.39,-2.86,-0.16,2.05
烯碳退,000511,2017-01-16,5.38,5.19,5.54,5.17,394779,210687343.0,6.8,-4.6,-0.25,3.42
烯碳退,000511,2017-01-17,5.02,5.07,5.11,4.93,539050,268710672.0,3.47,-2.31,-0.12,4.67
烯碳退,000511,2017-01-18,5.08,5.32,5.32,4.99,436719,229287538.0,6.51,4.93,0.25,3.78
烯碳退,000511,2017-01-19,5.33,5.2,5.46,5.18,431908,229336542.0,5.26,-2.26,-0.12,3.74
烯碳退,000511,2017-01-20,5.16,5.25,5.3,5.12,215509,112758844.0,3.46,0.96,0.05,1.87
烯碳退,000511,2017-01-23,5.23,5.27,5.34,5.21,174144,91947696.0,2.48,0.38,0.02,1.51
烯碳退,000511,2017-01-24,5.23,5.19,5.26,5.18,152805,79677642.0,1.52,-1.52,-0.08,1.32
烯碳退,000511,2017-01-25,5.18,5.17,5.23,5.14,112271,58303737.0,1.73,-0.39,-0.02,0.97
烯碳退,000511,2017-01-26,5.2,5.29,5.3,5.17,150108,79054024.0,2.51,2.32,0.12,1.3
烯碳退,000511,2017-02-03,5.55,5.55,5.55,5.55,45627,25322729.0,0.0,4.91,0.26,0.4
烯碳退,000511,2017-02-06,5.83,5.83,5.83,5.83,69502,40519636.0,0.0,5.05,0.28,0.6
烯碳退,000511,2017-02-07,5.96,5.87,6.09,5.7,840575,497147824.0,6.69,0.69,0.04,7.28
烯碳退,000511,2017-02-08,5.86,5.98,6.05,5.81,490247,291542160.0,4.09,1.87,0.11,4.25
