股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
180低贝,000136,2016-06-13,8175.89,8037.73,8200.12,8035.31,25946224,26113677824.0,2.0,-2.4,-198.06,0.0
180低贝,000136,2016-06-14,8021.06,8051.99,8065.45,8012.27,18141669,17365920512.0,0.66,0.18,14.26,0.0
180低贝,000136,2016-06-15,7981.73,8152.96,8157.36,7979.3,23044310,22591673088.0,2.21,1.25,100.97,0.0
180低贝,000136,2016-06-16,8131.66,8146.32,8160.57,8120.43,26242293,23294341120.0,0.49,-0.08,-6.64,0.0
180低贝,000136,2016-06-17,8128.85,8153.48,8198.01,8128.42,23539329,21515420672.0,0.85,0.09,7.16,0.0
180低贝,000136,2016-06-20,8160.67,8147.24,8167.77,8100.14,15695385,14949915136.0,0.83,-0.08,-6.24,0.0
180低贝,000136,2016-06-21,8167.14,8111.22,8206.81,8091.41,19349063,18021540864.0,1.42,-0.44,-36.02,0.0
180低贝,000136,2016-06-22,8094.98,8164.75,8165.87,8082.78,15769171,14458506496.0,1.02,0.66,53.53,0.0
180低贝,000136,2016-06-23,8157.92,8134.43,8157.92,8102.14,15931992,14858793216.0,0.68,-0.37,-30.32,0.0
180低贝,000136,2016-06-24,8117.58,8066.61,8148.59,7974.75,31055591,27939701760.0,2.14,-0.83,-67.82,0.0
180低贝,000136,2016-06-27,8032.31,8144.61,8144.92,8031.55,20964605,22076820224.0,1.41,0.97,78.0,0.0
180低贝,000136,2016-06-28,8114.0,8185.52,8186.6,8104.81,20703004,21304244736.0,1.0,0.5,40.91,0.0
180低贝,000136,2016-06-29,8195.52,8223.89,8226.73,8176.99,24318551,23894925824.0,0.61,0.47,38.37,0.0
180低贝,000136,2016-06-30,8211.89,8215.81,8231.71,8195.63,19356227,18835968512.0,0.44,-0.1,-8.08,0.0
180低贝,000136,2016-07-01,8224.5,8247.73,8259.69,8223.72,19650911,19925889280.0,0.44,0.39,31.92,0.0
180低贝,000136,2016-07-04,8243.85,8375.52,8388.22,8239.09,30659929,28160589056.0,1.81,1.55,127.79,0.0
180低贝,000136,2016-07-05,8373.11,8393.26,8396.26,8358.4,27612944,25519497472.0,0.45,0.21,17.74,0.0
180低贝,000136,2016-07-06,8386.58,8456.66,8460.11,8366.05,33281509,30142714624.0,1.12,0.76,63.4,0.0
180低贝,000136,2016-07-07,8431.32,8476.69,8502.25,8417.61,28356968,31276454656.0,1.0,0.24,20.03,0.0
180低贝,000136,2016-07-08,8421.24,8385.41,8424.24,8377.62,19580259,21594072576.0,0.55,-1.08,-91.28,0.0
180低贝,000136,2016-07-11,8417.43,8467.09,8528.35,8417.43,37734179,36279441152.0,1.32,0.97,81.68,0.0
180低贝,000136,2016-07-12,8454.56,8636.13,8637.46,8454.56,45223424,40750906368.0,2.16,2.0,169.04,0.0
180低贝,000136,2016-07-13,8602.25,8648.66,8685.56,8602.25,41864909,39000911360.0,0.96,0.15,12.53,0.0
180低贝,000136,2016-07-14,8634.88,8629.74,8647.41,8585.84,25314468,25369292544.0,0.71,-0.22,-18.92,0.0
180低贝,000136,2016-07-15,8627.22,8655.2,8672.35,8618.42,23022195,23984731136.0,0.62,0.3,25.46,0.0
180低贝,000136,2016-07-18,8647.95,8657.27,8690.81,8625.49,27864748,27263321088.0,0.75,0.02,2.07,0.0
180低贝,000136,2016-07-19,8639.62,8608.89,8651.73,8563.6,23329161,24276948480.0,1.02,-0.56,-48.38,0.0
180低贝,000136,2016-07-20,8604.12,8568.34,8628.43,8567.08,18661709,19907234048.0,0.71,-0.47,-40.55,0.0
180低贝,000136,2016-07-21,8556.13,8599.29,8637.67,8554.66,20243219,21963520512.0,0.97,0.36,30.95,0.0
180低贝,000136,2016-07-22,8599.08,8526.96,8604.07,8507.9,21738546,21917617152.0,1.12,-0.84,-72.33,0.0
180低贝,000136,2016-07-25,8507.21,8542.81,8566.96,8499.64,18046442,17966902784.0,0.79,0.19,15.85,0.0
180低贝,000136,2016-07-26,8543.24,8654.14,8655.24,8536.63,23977992,26217445120.0,1.39,1.3,111.33,0.0
180低贝,000136,2016-07-27,8644.02,8607.31,8683.92,8413.64,42061572,44386743552.0,3.12,-0.54,-46.83,0.0
180低贝,000136,2016-07-28,8572.25,8630.7,8656.49,8544.37,30409828,33382910720.0,1.3,0.27,23.39,0.0
180低贝,000136,2016-07-29,8625.78,8591.71,8655.17,8576.71,23994149,24774329344.0,0.91,-0.45,-38.99,0.0
180低贝,000136,2016-08-01,8587.47,8550.52,8592.45,8511.23,25453755,25549712128.0,0.95,-0.48,-41.19,0.0
180低贝,000136,2016-08-02,8531.49,8562.53,8562.89,8493.22,16154966,17155149568.0,0.81,0.14,12.01,0.0
180低贝,000136,2016-08-03,8546.05,8566.7,8576.92,8525.8,19691667,19141478912.0,0.6,0.05,4.17,0.0
180低贝,000136,2016-08-04,8553.6,8559.15,8560.49,8498.74,18868176,19345755392.0,0.72,-0.09,-7.55,0.0
180低贝,000136,2016-08-05,8552.45,8552.92,8591.21,8532.09,19883976,20743565824.0,0.69,-0.07,-6.23,0.0
180低贝,000136,2016-08-08,8521.51,8566.59,8568.65,8482.64,19984619,21870631680.0,1.01,0.16,13.67,0.0
180低贝,000136,2016-08-09,8559.92,8617.65,8618.16,8552.08,22352227,22821187584.0,0.77,0.6,51.06,0.0
180低贝,000136,2016-08-10,8618.83,8601.71,8632.41,8593.18,21127338,22701473792.0,0.46,-0.18,-15.94,0.0
180低贝,000136,2016-08-11,8575.25,8577.22,8669.71,8573.32,29453274,28847276800.0,1.12,-0.28,-24.49,0.0
180低贝,000136,2016-08-12,8574.87,8732.28,8733.31,8573.98,33120056,29951801856.0,1.86,1.81,155.06,0.0
180低贝,000136,2016-08-15,8753.71,8932.2,8975.39,8742.55,51942899,51052274944.0,2.67,2.29,199.92,0.0
180低贝,000136,2016-08-16,8968.33,8866.69,8981.64,8841.85,56895923,54733239552.0,1.57,-0.73,-65.51,0.0
180低贝,000136,2016-08-17,8855.34,8844.82,8876.87,8805.83,29668592,31072182272.0,0.8,-0.25,-21.87,0.0
180低贝,000136,2016-08-18,8845.12,8823.9,8896.8,8799.25,31177550,35445340416.0,1.1,-0.24,-20.92,0.0
180低贝,000136,2016-08-19,8808.38,8819.72,8833.37,8767.56,22287245,23627687168.0,0.75,-0.05,-4.18,0.0
180低贝,000136,2016-08-22,8805.11,8770.35,8821.2,8763.61,22496968,21996213248.0,0.65,-0.56,-49.37,0.0
180低贝,000136,2016-08-23,8767.97,8788.19,8818.2,8753.95,22067087,21489671424.0,0.73,0.2,17.84,0.0
180低贝,000136,2016-08-24,8788.53,8776.25,8807.14,8757.88,17838952,18204220160.0,0.56,-0.14,-11.94,0.0
180低贝,000136,2016-08-25,8738.66,8719.94,8738.66,8661.74,22521207,22784921088.0,0.88,-0.64,-56.31,0.0
180低贝,000136,2016-08-26,8725.03,8728.92,8771.28,8710.83,17370548,19004964608.0,0.69,0.1,8.98,0.0
180低贝,000136,2016-08-29,8709.95,8697.02,8713.05,8676.07,19810961,20836155392.0,0.42,-0.37,-31.9,0.0
180低贝,000136,2016-08-30,8704.52,8699.86,8721.31,8680.23,19398365,20364485120.0,0.47,0.03,2.84,0.0
180低贝,000136,2016-08-31,8683.85,8732.11,8733.27,8675.93,17583092,19329260544.0,0.66,0.37,32.25,0.0
180低贝,000136,2016-09-01,8724.66,8697.12,8749.54,8695.94,18348418,18751105536.0,0.61,-0.4,-34.99,0.0
180低贝,000136,2016-09-02,8683.88,8739.18,8743.92,8683.88,19631989,21208841472.0,0.69,0.48,42.06,0.0
180低贝,000136,2016-09-05,8751.52,8744.89,8771.3,8726.69,17364820,18441793792.0,0.51,0.07,5.71,0.0
180低贝,000136,2016-09-06,8740.15,8775.1,8799.25,8697.28,21787360,22205375232.0,1.17,0.35,30.21,0.0
180低贝,000136,2016-09-07,8787.05,8776.23,8810.93,8767.37,21574941,23696224512.0,0.5,0.01,1.13,0.0
180低贝,000136,2016-09-08,8768.74,8780.15,8782.33,8752.22,14307964,14643187456.0,0.34,0.04,3.92,0.0
180低贝,000136,2016-09-09,8769.82,8725.72,8788.5,8724.98,16385069,17803247616.0,0.72,-0.62,-54.43,0.0
180低贝,000136,2016-09-12,8626.29,8618.13,8626.29,8523.08,32359616,31271819776.0,1.18,-1.23,-107.59,0.0
180低贝,000136,2016-09-13,8613.96,8594.52,8622.09,8561.83,16012321,16056969472.0,0.7,-0.27,-23.61,0.0
