股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
上证上游,000094,2016-06-13,2019.12,1990.14,2035.76,1988.77,19991026,19285284096.0,2.31,-2.03,-41.24,0.0
上证上游,000094,2016-06-14,1985.82,1991.11,2001.37,1974.53,13661166,13880272896.0,1.35,0.05,0.97,0.0
上证上游,000094,2016-06-15,1980.57,2046.54,2047.27,1979.28,20250668,19876579840.0,3.41,2.78,55.43,0.0
上证上游,000094,2016-06-16,2047.31,2072.41,2073.2,2043.7,26758175,24928360960.0,1.44,1.26,25.87,0.0
上证上游,000094,2016-06-17,2065.01,2080.16,2100.34,2064.68,24047460,22279321344.0,1.72,0.37,7.75,0.0
上证上游,000094,2016-06-20,2077.93,2058.73,2077.93,2047.61,16178181,15277897472.0,1.46,-1.03,-21.43,0.0
上证上游,000094,2016-06-21,2065.12,2034.7,2068.9,2021.04,18919959,17782604288.0,2.32,-1.17,-24.03,0.0
上证上游,000094,2016-06-22,2024.48,2063.11,2063.35,2023.37,15450541,14859086592.0,1.96,1.4,28.41,0.0
上证上游,000094,2016-06-23,2056.18,2043.75,2062.61,2032.23,16280790,15964050176.0,1.47,-0.94,-19.36,0.0
上证上游,000094,2016-06-24,2041.16,2041.18,2053.22,2008.37,26441149,24650409216.0,2.19,-0.13,-2.57,0.0
上证上游,000094,2016-06-27,2032.77,2074.15,2074.63,2031.28,19289776,19439512576.0,2.12,1.62,32.97,0.0
上证上游,000094,2016-06-28,2062.77,2074.65,2075.74,2050.22,16265332,16299895552.0,1.23,0.02,0.5,0.0
上证上游,000094,2016-06-29,2075.83,2091.23,2096.31,2072.67,17819753,18869685504.0,1.14,0.8,16.58,0.0
上证上游,000094,2016-06-30,2088.2,2075.63,2093.16,2068.14,13827958,13765748736.0,1.2,-0.75,-15.6,0.0
上证上游,000094,2016-07-01,2078.59,2085.74,2096.4,2078.39,14316084,14509019904.0,0.87,0.49,10.11,0.0
上证上游,000094,2016-07-04,2086.87,2149.37,2158.76,2086.87,27508979,24527005184.0,3.45,3.05,63.63,0.0
上证上游,000094,2016-07-05,2143.42,2155.88,2156.41,2136.18,19847664,18681901568.0,0.94,0.3,6.51,0.0
上证上游,000094,2016-07-06,2156.12,2191.47,2201.38,2154.45,28644832,26083409920.0,2.18,1.65,35.59,0.0
上证上游,000094,2016-07-07,2195.31,2227.47,2252.08,2191.93,26581035,30013708032.0,2.74,1.64,36.0,0.0
上证上游,000094,2016-07-08,2210.27,2193.54,2211.23,2191.84,17174137,20324668416.0,0.87,-1.52,-33.93,0.0
上证上游,000094,2016-07-11,2211.74,2251.3,2283.25,2211.74,35312708,33322982656.0,3.26,2.63,57.76,0.0
上证上游,000094,2016-07-12,2241.73,2289.86,2293.74,2240.4,35144980,32017211392.0,2.37,1.71,38.56,0.0
上证上游,000094,2016-07-13,2278.27,2300.8,2301.07,2262.54,29828533,28205971712.0,1.68,0.48,10.94,0.0
上证上游,000094,2016-07-14,2291.45,2273.73,2294.23,2257.93,19354204,19421314816.0,1.58,-1.18,-27.07,0.0
上证上游,000094,2016-07-15,2270.31,2274.4,2286.78,2268.45,18942046,19549777152.0,0.81,0.03,0.67,0.0
上证上游,000094,2016-07-18,2266.67,2255.25,2270.65,2250.81,17346555,18577920512.0,0.87,-0.84,-19.15,0.0
上证上游,000094,2016-07-19,2246.39,2254.75,2257.27,2233.88,14417969,14781944832.0,1.04,-0.02,-0.5,0.0
上证上游,000094,2016-07-20,2253.58,2230.14,2261.92,2228.52,14099869,16414796032.0,1.48,-1.09,-24.61,0.0
上证上游,000094,2016-07-21,2220.63,2223.28,2233.52,2211.11,13482438,14247713024.0,1.0,-0.31,-6.86,0.0
上证上游,000094,2016-07-22,2233.69,2201.88,2233.77,2197.6,14783578,15073686528.0,1.63,-0.96,-21.4,0.0
上证上游,000094,2016-07-25,2197.04,2193.18,2211.85,2183.45,12365018,13059862528.0,1.29,-0.4,-8.7,0.0
上证上游,000094,2016-07-26,2202.14,2240.22,2240.85,2201.54,16843587,18062541312.0,1.79,2.14,47.04,0.0
上证上游,000094,2016-07-27,2236.42,2173.6,2238.49,2132.85,27412881,27022217728.0,4.72,-2.97,-66.62,0.0
上证上游,000094,2016-07-28,2175.27,2179.84,2184.78,2157.28,17195679,19120683008.0,1.27,0.29,6.24,0.0
上证上游,000094,2016-07-29,2172.79,2154.89,2183.01,2150.9,12547264,12968803328.0,1.47,-1.14,-24.95,0.0
上证上游,000094,2016-08-01,2160.03,2155.44,2164.51,2136.62,13580633,13391237888.0,1.29,0.03,0.55,0.0
上证上游,000094,2016-08-02,2149.14,2164.43,2164.83,2141.17,8862691,9162634496.0,1.1,0.42,8.99,0.0
上证上游,000094,2016-08-03,2167.32,2171.5,2176.05,2160.71,11937504,12087158016.0,0.71,0.33,7.07,0.0
上证上游,000094,2016-08-04,2165.88,2172.86,2173.87,2149.7,11387921,12169073408.0,1.11,0.06,1.36,0.0
上证上游,000094,2016-08-05,2170.51,2174.72,2180.01,2162.62,10463020,11432387840.0,0.8,0.09,1.86,0.0
上证上游,000094,2016-08-08,2158.24,2185.55,2185.83,2151.32,15656327,17049509120.0,1.59,0.5,10.83,0.0
上证上游,000094,2016-08-09,2185.25,2196.02,2196.15,2182.87,14041208,14375600896.0,0.61,0.48,10.47,0.0
上证上游,000094,2016-08-10,2195.35,2212.73,2230.5,2194.95,19180568,20278943488.0,1.62,0.76,16.71,0.0
上证上游,000094,2016-08-11,2196.81,2180.32,2201.8,2178.44,13260334,13541123072.0,1.06,-1.46,-32.41,0.0
上证上游,000094,2016-08-12,2174.97,2198.09,2198.09,2167.44,10888985,10277483264.0,1.41,0.82,17.77,0.0
上证上游,000094,2016-08-15,2199.6,2237.62,2240.73,2195.57,19948486,18274520832.0,2.05,1.8,39.53,0.0
上证上游,000094,2016-08-16,2243.06,2250.48,2259.46,2237.82,23876558,22939669248.0,0.97,0.57,12.86,0.0
上证上游,000094,2016-08-17,2242.06,2239.81,2243.66,2224.68,15448060,14573060096.0,0.84,-0.47,-10.67,0.0
上证上游,000094,2016-08-18,2240.18,2231.93,2256.6,2221.1,15141674,14887357184.0,1.58,-0.35,-7.88,0.0
上证上游,000094,2016-08-19,2226.69,2238.89,2241.97,2213.37,16891412,16908047104.0,1.28,0.31,6.96,0.0
上证上游,000094,2016-08-22,2228.46,2203.83,2228.54,2201.99,13171024,12844567296.0,1.19,-1.57,-35.06,0.0
上证上游,000094,2016-08-23,2198.64,2201.48,2209.16,2188.21,10981512,10488808448.0,0.95,-0.11,-2.35,0.0
上证上游,000094,2016-08-24,2200.06,2193.2,2202.79,2187.51,7924473,7506869248.0,0.69,-0.38,-8.28,0.0
上证上游,000094,2016-08-25,2175.72,2172.07,2175.72,2156.63,10632061,9555791360.0,0.87,-0.96,-21.13,0.0
上证上游,000094,2016-08-26,2175.12,2175.34,2187.23,2170.94,8511127,8196328448.0,0.75,0.15,3.27,0.0
上证上游,000094,2016-08-29,2168.58,2171.28,2173.7,2163.83,7421168,6989729536.0,0.45,-0.19,-4.06,0.0
上证上游,000094,2016-08-30,2174.77,2175.37,2182.51,2170.21,9202837,8511977472.0,0.57,0.19,4.09,0.0
上证上游,000094,2016-08-31,2171.39,2183.57,2183.8,2161.64,10352124,9703060224.0,1.02,0.38,8.2,0.0
上证上游,000094,2016-09-01,2179.6,2166.2,2184.06,2165.81,10050626,9869747712.0,0.84,-0.8,-17.37,0.0
上证上游,000094,2016-09-02,2164.77,2166.56,2178.98,2158.69,9680836,9543627264.0,0.94,0.02,0.36,0.0
上证上游,000094,2016-09-05,2174.88,2187.89,2193.76,2172.3,11702720,11305286144.0,0.99,0.98,21.33,0.0
上证上游,000094,2016-09-06,2184.95,2199.91,2200.16,2170.49,10563705,10590855680.0,1.36,0.55,12.02,0.0
上证上游,000094,2016-09-07,2204.97,2196.9,2207.38,2193.21,12360489,12517559296.0,0.64,-0.14,-3.01,0.0
上证上游,000094,2016-09-08,2193.51,2192.8,2194.16,2182.6,7946253,7935814912.0,0.53,-0.19,-4.1,0.0
上证上游,000094,2016-09-09,2188.3,2174.8,2195.92,2173.9,9641081,9835043328.0,1.0,-0.82,-18.0,0.0
上证上游,000094,2016-09-12,2142.31,2106.22,2142.31,2094.23,14774573,13797426944.0,2.21,-3.15,-68.58,0.0
上证上游,000094,2016-09-13,2110.8,2109.07,2114.65,2095.91,9546661,9056049664.0,0.89,0.14,2.85,0.0
上证上游,000094,2016-09-14,2093.04,2102.64,2106.48,2083.04,9422236,9095559168.0,1.11,-0.3,-6.43,0.0
上证上游,000094,2016-09-19,2100.3,2115.04,2118.07,2100.16,9238499,7921631744.0,0.85,0.59,12.4,0.0
上证上游,000094,2016-09-20,2114.3,2114.6,2115.48,2107.56,8349269,7234192128.0,0.37,-0.02,-0.44,0.0
上证上游,000094,2016-09-21,2111.05,2116.1,2116.57,2106.71,7259265,7047804416.0,0.47,0.07,1.5,0.0
上证上游,000094,2016-09-22,2131.39,2121.23,2133.86,2120.19,9800185,8784042752.0,0.65,0.24,5.13,0.0
